year,annual-frozen-days
1987,39
1988,32
1989,29
1990,41
1991,29
1992,37
1993,35
1994,17
1995,44
1996,33
1997,24
1998,51
1999,59
2000,43
2001,41
2002,17
2003,36
2004,32
2005,79
2006,48
2007,30
2008,25
2009,33
2010,45
2011,16
2012,32
2013,52
2014,9
2015,35
2016,22
