year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,10,34,-92,5,6,-164,78,31,171
1988,2,50,-34,4,4,-186,74,39,93
1989,9,40,-75,4,7,-243,67,36,66
1990,12,33,-111,2,2,-159,62,50,125
1991,8,35,-105,2,4,-201,56,34,79
1992,2,68,-28,2,8,-109,67,34,107
1993,3,28,-137,4,2,-273,78,49,114
1994,19,39,-192,3,8,-332,68,45,179
1995,10,32,-51,2,7,-65,63,33,189
1996,0,56,-118,4,0,-258,82,22,127
1997,14,33,-142,3,1,-241,66,36,187
1998,8,29,-97,3,8,-202,58,34,129
1999,6,35,-124,7,0,-336,77,33,102
2000,11,26,-136,5,1,-315,70,35,56
2001,1,34,-100,5,5,-160,67,25,163
2002,7,41,-87,5,6,-159,62,55,159
2003,14,21,-109,2,4,-148,73,43,162
2004,11,31,-38,4,6,-174,60,42,153
2005,4,21,-178,2,11,-239,65,42,131
2006,16,9,-116,6,11,-280,55,56,121
2007,8,39,-135,4,3,-210,57,25,172
2008,12,47,-83,1,8,-90,69,30,174
2009,5,41,-96,3,2,-109,70,36,199
2010,3,25,-6,3,2,-51,70,21,135
2011,4,54,-103,8,4,-199,74,39,169
2012,0,46,-73,3,1,-137,84,54,102
2013,1,48,-107,4,0,-129,74,61,216
2014,4,18,-128,2,0,-142,60,23,118
2015,4,31,-44,3,0,-44,77,35,177
2016,8,39,-74,4,3,-195,72,36,119
2016
2017,2,34,-147,7,0,-256,70,32,82
2018,8,31,-80,5,8,-170,67,39,131
2019,5,30,-126,3,5,-69,71,20,158
2020,2,23,-83,4,1,-180,73,24,108
2021,4,56,-79,1,0,-68,56,29,202
2022,16,29,-143,4,1,-276,55,26,103
2023,17,39,-164,4,3,-183,57,40,182
2024,14,27,-65,3,13,-222,49,29,72
2025,3,27,-134,5,4,-173,68,26,155
2026,25,65,-129,5,4,-322,59,39,85
2027,5,25,-123,3,1,-267,65,33,105
2028,9,20,-101,3,1,-184,62,29,110
2029,4,33,-86,3,4,-218,71,22,121
2030,6,44,-141,3,2,-277,70,46,86
2031,2,36,-34,3,0,-137,77,40,97
2032,14,22,-52,5,2,-149,58,37,114
2033,27,41,-76,0,1,-148,43,39,127
2034,3,34,-73,4,0,-164,78,19,91
2035,9,14,-97,4,1,-152,65,50,130
2036,13,39,-175,6,5,-207,65,26,63
2037,4,15,-125,3,0,-129,77,13,127
2038,5,28,-45,2,3,-135,66,30,170
2039,28,17,-166,4,12,-308,55,45,163
2040,8,24,-144,5,5,-202,63,53,123
2041,4,39,-93,5,2,-228,78,28,76
2042,6,32,-80,3,4,-114,74,23,170
2043,11,17,-105,4,0,-202,64,46,117
2044,10,27,-109,5,4,-188,55,44,134
2045,18,31,-90,3,3,-185,59,19,76
2046,12,42,-123,4,6,-226,58,20,87
