year,annual-average-temperature
1987,5.7
1988,7.4
1989,8.4
1990,8.5
1991,7.4
1992,7.8
1993,6.9
1994,7.5
1995,7.5
1996,6.0
1997,7.5
1998,7.4
1999,8.3
2000,8.8
2001,7.8
2002,8.5
2003,7.8
2004,7.8
2005,8.0
2006,8.5
2007,8.9
2008,8.7
2009,8.0
2010,6.9
2011,8.5
2012,7.9
2013,7.9
2014,8.9
2015,9.0
2016,8.6
