year,annual-estival-days
1987,27
1988,33
1989,53
1990,38
1991,37
1992,53
1993,45
1994,54
1995,52
1996,33
1997,49
1998,38
1999,53
2000,43
2001,49
2002,36
2003,91
2004,39
2005,48
2006,61
2007,42
2008,45
2009,45
2010,41
2011,59
2012,52
2013,49
2014,41
2015,56
2016,55

min,16
max,130
steps,9
decimal
