year,annual-estival-days
1987,38
1988,36
1989,34
1990,39
1991,33
1992,53
1993,45
1994,60
1995,49
1996,37
1997,57
1998,55
1999,46
2000,54
2001,42
2002,58
2003,88
2004,42
2005,47
2006,52
2007,58
2008,55
2009,48
2010,42
2011,60
2012,61
2013,57
2014,49
2015,66
2016,65

min,16
max,130
steps,9
decimal
