year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,636,620,-166,-233,22,10.2,3783,53,18.8,65
1988,531,663,-332,-339,21,11.1,4136,62,17.7,77
1989,644,653,-202,-259,35,11.0,4082,65,19.1,64
1990,548,648,-301,-364,23,12.0,4401,58,18.4,39
1991,806,692,-158,-184,21,10.7,4046,63,17.8,60
1992,563,641,-272,-325,46,10.4,3974,63,19.2,79
1993,612,721,-385,-351,-9,10.9,4070,39,17.5,54
1994,473,715,-481,-449,-12,10.0,3785,41,17.6,83
1995,660,622,-163,-204,12,10.7,4070,47,18.6,70
1996,634,728,-364,-334,-25,11.6,4318,57,19.4,63
1997,628,643,-271,-262,-5,10.5,3910,39,17.5,64
1998,638,608,-148,-210,62,10.4,3995,49,18.6,67
1999,683,720,-294,-372,49,10.2,3847,51,18.8,68
2000,626,732,-364,-335,-17,10.8,3978,51,18.8,62
2001,552,651,-279,-323,33,11.2,4148,59,19.3,51
2002,704,603,-79,-200,56,10.4,3878,53,17.9,82
2003,585,615,-214,-308,39,9.9,3716,45,18.0,80
2004,611,678,-266,-327,41,11.4,4268,67,19.6,63
2005,642,642,-181,-234,36,10.2,3834,52,18.2,79
2006,569,610,-228,-218,-13,10.3,3958,51,19.1,73
2007,733,659,-116,-188,34,10.9,4096,58,17.7,82
2008,514,640,-325,-328,38,10.8,4025,59,18.4,61
2009,721,629,-86,-188,25,10.6,3922,56,18.8,65
2010,577,623,-233,-299,75,9.7,3693,42,17.7,98
2011,623,605,-180,-224,24,10.7,3934,36,18.5,62
2012,693,662,-157,-255,46,10.7,3999,69,18.9,77
2013,598,624,-217,-307,47,10.1,3851,58,18.6,95
2014,647,657,-210,-246,48,10.9,4116,59,19.0,66
2015,615,645,-211,-305,82,10.4,3888,47,18.7,69
2016,555,642,-286,-309,1,11.2,4163,49,18.1,54
2016
2017,564,655,-271,-332,43,11.2,4199,71,19.1,67
2018,650,673,-234,-290,61,12.7,4642,74,20.4,28
2019,624,640,-211,-289,51,11.2,4179,64,17.5,74
2020,533,640,-304,-364,48,12.0,4440,66,19.8,41
2021,642,796,-390,-448,33,11.7,4326,84,21.2,73
2022,531,632,-316,-327,-7,11.9,4387,64,20.0,44
2023,461,769,-589,-474,-48,11.4,4238,73,18.8,73
2024,566,710,-385,-404,9,11.3,4170,46,18.3,64
2025,626,711,-277,-306,55,13.2,4822,101,20.9,33
2026,582,751,-424,-395,-4,11.8,4332,60,18.8,47
2027,595,821,-468,-522,69,12.3,4497,89,21.0,64
2028,593,664,-284,-311,43,12.2,4477,90,20.4,55
2029,551,770,-464,-483,53,11.2,4132,69,18.5,61
2030,515,757,-473,-463,40,11.2,4154,72,20.0,72
2031,632,671,-233,-297,39,11.6,4306,84,20.6,75
2032,522,638,-330,-355,1,12.2,4540,76,20.3,42
2033,545,678,-323,-378,62,11.5,4261,75,20.0,67
2034,644,639,-197,-256,80,11.4,4224,61,18.9,58
2035,689,620,-134,-218,71,11.8,4308,62,18.8,52
2036,536,673,-341,-365,47,12.4,4584,78,20.6,48
2037,648,626,-183,-235,32,12.2,4477,61,19.7,51
2038,602,615,-205,-218,51,10.6,3944,56,18.7,74
2039,547,634,-289,-301,-12,11.4,4176,54,19.4,60
2040,604,707,-299,-304,-5,12.2,4511,85,19.7,46
2041,502,676,-373,-399,16,11.6,4326,75,20.1,61
2042,534,678,-347,-376,45,12.1,4483,90,20.8,69
2043,548,615,-278,-303,39,11.1,4065,62,19.1,61
2044,665,649,-178,-221,74,11.3,4166,64,19.5,59
2045,564,673,-327,-290,9,12.3,4508,88,20.2,45
2046,674,703,-221,-330,98,12.3,4555,91,20.4,55
