year,annual-average-temperature
1987,6.4
1988,8.0
1989,8.4
1990,8.6
1991,7.5
1992,8.4
1993,7.6
1994,8.9
1995,7.8
1996,6.1
1997,7.9
1998,8.1
1999,8.4
2000,8.9
2001,8.0
2002,8.5
2003,8.5
2004,7.9
2005,8.1
2006,8.7
2007,9.0
2008,8.6
2009,8.3
2010,6.8
2011,8.8
2012,8.3
2013,7.7
2014,9.6
2015,9.3
2016,8.7

min,6
max,14
steps,9
decimal
