year,annual-average-temperature
1987,10.7
1988,11.4
1989,11.9
1990,12.0
1991,10.8
1992,12.3
1993,11.1
1994,12.6
1995,11.4
1996,10.1
1997,11.0
1998,11.7
1999,11.5
2000,12.9
2001,11.7
2002,12.5
2003,12.0
2004,11.2
2005,10.7
2006,11.7
2007,12.7
2008,12.5
2009,12.4
2010,11.1
2011,12.1
2012,12.6
2013,12.1
2014,12.8
2015,12.7
2016,12.3

min,6
max,14
steps,9
decimal
