year,annual-hydric-deficit
1987,-199
1988,-447
1989,-209
1990,-493
1991,-228
1992,-291
1993,-234
1994,-294
1995,45
1996,-163
1997,-322
1998,-195
1999,-101
2000,-613
2001,-300
2002,-255
2003,-554
2004,-11
2005,-133
2006,-261
2007,-377
2008,-435
2009,-410
2010,130
2011,-577
2012,-429
2013,-247
2014,35
2015,-390
2016,-209
