year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,903,595,124,-100,74,9.5,3590,26,17.1,82
1988,1044,592,272,-17,181,9.6,3573,18,16.9,81
1989,942,612,150,-176,165,10.0,3792,36,17.5,70
1990,848,615,32,-278,174,10.2,3798,17,16.5,69
1991,690,702,-243,-341,31,9.5,3609,34,17.6,76
1992,875,632,58,-145,100,9.2,3521,33,17.1,86
1993,882,744,-115,-299,105,9.6,3657,33,16.8,93
1994,931,686,2,-207,46,9.6,3576,39,17.1,63
1995,766,618,-31,-262,141,9.2,3515,30,15.6,90
1996,963,745,-33,-191,84,9.5,3538,24,16.9,87
1997,800,696,-127,-361,93,8.8,3311,21,16.4,94
1998,876,578,112,-187,119,9.2,3491,31,17.6,84
1999,797,722,-199,-404,72,10.0,3770,25,16.8,63
2000,746,754,-266,-406,29,11.0,4069,58,19.0,61
2001,765,660,-77,-244,113,10.0,3767,48,19.1,98
2002,786,600,-6,-247,154,9.9,3686,35,17.6,77
2003,1053,606,269,-27,200,9.3,3552,29,16.4,84
2004,775,616,-37,-261,93,9.4,3524,27,17.6,87
2005,1088,600,286,-15,117,10.4,3828,34,17.2,54
2006,941,566,193,-138,199,9.1,3379,19,16.9,80
2007,1018,616,210,-27,125,9.9,3697,33,16.8,82
2008,860,602,84,-153,75,9.7,3623,32,17.4,66
2009,889,632,79,-211,104,9.2,3496,43,17.7,100
2010,832,619,34,-288,148,9.5,3554,28,17.2,83
2011,922,636,89,-138,61,10.4,3911,37,18.6,74
2012,637,586,-136,-239,65,9.7,3631,33,18.0,76
2013,1004,631,184,-84,117,9.8,3681,40,17.3,74
2014,954,640,118,-158,178,10.6,3884,35,17.5,76
2015,1054,635,214,-107,146,10.1,3716,30,16.7,78
2016,815,619,10,-240,127,9.4,3550,23,16.4,80
2016
2017,796,644,-37,-196,101,11.1,4063,45,18.2,70
2018,708,663,-145,-325,107,11.7,4302,71,19.4,40
2019,864,690,-6,-240,193,11.4,4196,70,19.6,68
2020,744,648,-111,-352,96,11.4,4242,44,18.3,39
2021,778,752,-246,-419,70,11.4,4186,58,19.8,63
2022,804,659,-51,-266,144,11.3,4174,66,20.4,59
2023,760,771,-311,-424,95,11.6,4253,42,18.2,40
2024,946,754,-50,-342,149,11.5,4259,78,19.8,60
2025,964,650,121,-180,155,11.9,4364,73,18.8,48
2026,949,738,-54,-359,154,11.0,4071,60,19.2,54
2027,779,758,-238,-448,150,11.8,4351,71,20.9,40
2028,784,613,-22,-216,133,11.1,4114,43,17.2,52
2029,779,773,-238,-500,197,10.5,3925,54,18.3,74
2030,878,763,-108,-330,193,10.2,3773,55,19.2,82
2031,701,664,-152,-471,204,11.5,4249,73,20.3,52
2032,880,626,73,-272,229,10.7,3964,45,18.1,55
2033,813,701,-76,-403,175,11.2,4194,77,20.3,73
2034,891,678,22,-313,240,11.2,4125,60,19.3,65
2035,735,662,-121,-355,168,11.7,4288,53,19.9,43
2036,798,627,-18,-279,148,10.5,3993,48,18.4,67
2037,756,684,-123,-393,141,10.9,4035,58,18.7,60
2038,757,636,-77,-345,111,10.5,3865,58,18.5,78
2039,650,654,-210,-349,93,12.1,4426,54,19.5,38
2040,797,639,-39,-211,110,10.8,3964,40,17.6,69
2041,779,672,-110,-349,133,12.0,4402,59,19.3,45
2042,860,659,1,-269,254,11.0,4045,66,20.2,52
2043,669,649,-173,-325,146,10.8,3985,44,18.1,64
2044,798,662,-57,-274,183,11.8,4394,53,19.8,45
2045,731,628,-79,-201,35,10.1,3788,43,17.8,70
2046,791,667,-63,-349,153,11.5,4276,62,19.9,43
