year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,10,0,-12,5,0,-76,67,30,227
1988,11,3,-50,3,0,-179,71,38,270
1989,14,3,-50,5,0,-167,61,21,162
1990,4,1,-94,5,1,-214,52,25,151
1991,9,0,-126,4,5,-326,57,37,87
1992,14,3,4,6,1,-119,58,29,165
1993,13,5,-74,4,3,-243,55,41,143
1994,15,2,19,8,2,-204,70,22,140
1995,23,2,-89,3,1,-195,51,38,140
1996,5,2,-57,5,0,-143,55,39,161
1997,9,5,-132,4,0,-316,63,40,140
1998,5,2,5,4,4,-122,74,34,97
1999,10,1,-101,5,4,-335,54,38,96
2000,19,4,-163,4,7,-332,44,19,104
2001,17,9,-51,2,9,-218,43,29,100
2002,2,1,-66,5,2,-237,74,46,115
2003,15,5,76,6,1,-81,49,36,187
2004,2,8,-22,5,4,-187,66,44,80
2005,12,1,30,1,3,-60,60,29,161
2006,11,4,-52,4,0,-151,82,31,177
2007,15,7,78,3,0,-2,42,31,139
2008,3,4,-17,4,1,-133,67,23,147
2009,17,9,-11,4,3,-126,65,30,116
2010,14,1,-67,8,5,-224,68,32,156
2011,21,2,-7,5,1,-89,44,39,149
2012,10,8,-15,5,3,-227,69,37,81
2013,16,6,31,4,1,-104,52,31,184
2014,18,2,-37,7,0,-193,52,30,151
2015,15,3,-41,4,0,-131,64,31,192
2016,5,8,-46,4,0,-212,59,29,80
2016
2017,25,2,-99,4,1,-240,38,22,167
2018,25,2,-37,5,10,-278,47,9,51
2019,32,6,-43,4,5,-212,38,14,77
2020,20,0,-156,6,4,-362,60,15,153
2021,27,0,-85,5,14,-349,47,36,68
2022,29,3,-97,4,14,-237,52,12,128
2023,9,0,-132,4,6,-358,56,20,151
2024,34,3,-104,4,6,-336,33,21,116
2025,29,4,3,2,2,-195,40,9,143
2026,20,0,-45,4,4,-274,60,31,89
2027,19,3,-162,7,17,-406,56,19,80
2028,20,0,-11,5,2,-167,56,26,59
2029,29,5,-190,7,2,-392,42,30,121
2030,17,5,27,5,7,-212,61,26,56
2031,23,4,-160,7,6,-358,55,18,60
2032,19,6,-90,6,2,-219,54,19,104
2033,32,2,-161,6,9,-377,40,29,134
2034,29,1,-86,7,12,-276,46,36,151
2035,16,3,-105,6,8,-222,49,12,109
2036,18,9,-20,8,2,-238,59,17,89
2037,28,0,-132,5,0,-322,41,31,106
2038,29,3,-99,6,7,-282,53,26,94
2039,7,1,-155,9,5,-374,43,18,170
2040,23,0,-70,4,2,-185,38,29,134
2041,28,1,-128,5,3,-271,50,16,93
2042,11,1,-89,4,8,-290,69,20,172
2043,14,0,-68,7,5,-291,46,18,80
2044,14,5,-79,4,13,-256,36,18,103
2045,14,5,-86,4,1,-225,56,14,173
2046,15,0,-140,4,3,-321,57,26,145

min,,,,0
max,,,,14
steps,,,,8
decimal
