year,annual-frozen-days
1987,82
1988,55
1989,85
1990,70
1991,84
1992,68
1993,74
1994,45
1995,68
1996,78
1997,72
1998,80
1999,67
2000,51
2001,80
2002,48
2003,83
2004,81
2005,90
2006,92
2007,61
2008,78
2009,75
2010,92
2011,50
2012,61
2013,72
2014,32
2015,62
2016,68
