year,annual-average-temperature
1987,5.3
1988,7.2
1989,7.7
1990,8.1
1991,7.1
1992,8.6
1993,7.3
1994,8.1
1995,7.0
1996,5.5
1997,6.8
1998,6.4
1999,7.1
2000,8.4
2001,6.6
2002,7.4
2003,7.5
2004,7.4
2005,7.8
2006,8.2
2007,8.3
2008,8.2
2009,7.7
2010,5.8
2011,8.1
2012,7.1
2013,7.4
2014,8.9
2015,8.3
2016,7.9
