year,annual-precipitations
1987,416
1988,408
1989,317
1990,1004
1991,621
1992,465
1993,550
1994,635
1995,578
1996,555
1997,615
1998,692
1999,559
2000,872
2001,753
2002,756
2003,778
2004,857
2005,578
2006,775
2007,810
2008,667
2009,601
2010,683
2011,669
2012,674
2013,509
2014,745
2015,654
2016,529
