year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,535,474,-53,-182,85,5.8,2467,1,13.7,144
1988,560,539,-93,-276,99,6.3,2784,23,15.4,152
1989,555,493,-54,-214,86,6.1,2550,4,13.3,143
1990,610,511,-15,-166,112,6.2,2677,18,15.2,134
1991,566,621,-222,-381,32,6.7,2763,17,14.5,137
1992,661,472,66,-132,111,6.4,2621,8,14.5,141
1993,458,644,-370,-472,79,6.7,2774,9,15.3,134
1994,690,636,-127,-251,32,6.3,2805,10,15.5,142
1995,517,488,-87,-248,133,6.9,2773,11,13.6,114
1996,566,649,-288,-332,4,7.5,2964,23,14.9,121
1997,522,591,-248,-313,47,6.2,2614,11,15.1,153
1998,508,510,-128,-248,67,7.8,3049,12,15.2,120
1999,512,673,-368,-429,8,7.3,2963,23,15.5,134
2000,497,582,-256,-322,41,5.8,2527,8,13.5,138
2001,557,467,-23,-206,107,7.0,2801,8,13.9,116
2002,570,501,-60,-220,42,7.4,2909,15,14.3,106
2003,575,521,-54,-259,155,7.4,2921,17,14.9,115
2004,621,542,-51,-262,148,7.3,2927,22,15.7,131
2005,505,501,-113,-244,73,7.2,2844,14,15.7,125
2006,515,466,-61,-261,121,6.0,2482,5,13.4,133
2007,646,511,25,-220,159,6.0,2636,29,14.1,143
2008,572,488,-32,-139,63,6.3,2721,10,13.3,122
2009,531,503,-92,-277,107,6.9,2793,15,15.7,138
2010,627,508,-8,-218,150,7.4,2918,12,14.0,117
2011,607,491,7,-212,77,6.6,2637,8,13.9,123
2012,410,509,-212,-293,66,6.6,2705,20,15.2,134
2013,585,479,-6,-145,95,5.9,2546,11,14.9,156
2014,530,490,-73,-244,63,6.4,2606,13,15.7,146
2015,629,491,21,-149,107,6.4,2648,9,14.2,137
2016,706,509,94,-139,124,6.4,2662,3,13.6,128
2016
2017,680,511,33,-147,102,8.7,3324,19,15.3,92
2018,579,521,-75,-254,121,9.1,3483,27,16.3,88
2019,774,538,105,-200,220,8.5,3226,27,16.4,86
2020,673,547,-10,-198,90,8.3,3287,25,15.8,109
2021,639,600,-141,-337,138,7.8,3060,19,16.5,116
2022,595,489,-27,-235,109,7.7,3013,13,15.5,100
2023,769,640,-76,-177,114,7.6,2985,27,15.4,130
2024,620,656,-230,-387,95,8.1,3143,30,15.4,109
2025,650,491,36,-131,122,7.5,3019,13,15.4,120
2026,555,636,-288,-365,39,7.2,2909,22,16.2,121
2027,646,633,-177,-252,36,7.8,3102,12,15.7,95
2028,637,531,-3,-191,110,8.0,3161,29,16.2,103
2029,574,676,-334,-493,97,7.9,3070,25,16.1,117
2030,570,625,-231,-321,32,7.1,3023,31,16.4,125
2031,498,494,-132,-239,76,7.7,3033,19,15.5,115
2032,737,518,107,-173,175,6.9,2847,22,14.6,139
2033,726,528,72,-142,153,7.4,2990,26,15.9,118
2034,585,529,-72,-300,173,7.3,2994,29,15.6,126
2035,583,520,-58,-185,67,7.3,2952,15,15.8,117
2036,660,501,27,-155,130,8.1,3235,18,14.7,100
2037,666,495,52,-212,169,7.0,2782,9,14.7,117
2038,625,512,-23,-228,102,8.0,3089,14,15.6,98
2039,735,517,104,-206,181,7.2,2923,20,15.2,126
2040,538,505,-106,-195,63,7.6,3002,8,14.3,113
2041,537,537,-124,-340,159,7.7,3017,17,14.8,114
2042,616,504,1,-284,151,6.7,2817,10,14.5,126
2043,577,533,-86,-264,97,8.0,3158,22,15.8,109
2044,600,507,-49,-206,82,8.0,3182,8,14.8,97
2045,736,505,114,-187,211,7.4,2996,10,16.0,120
2046,499,551,-172,-317,117,7.1,3008,22,15.7,124
