year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,496,784,-522,-587,30,13.6,4977,94,22.6,29
1988,549,722,-409,-435,27,13.2,4841,73,20.8,21
1989,614,697,-328,-490,161,13.6,4973,76,20.9,15
1990,510,716,-443,-475,6,13.0,4777,59,20.2,29
1991,486,781,-597,-635,3,13.4,4895,72,20.3,16
1992,583,714,-369,-421,20,13.0,4741,74,21.2,23
1993,537,770,-529,-503,4,12.4,4525,67,20.0,21
1994,562,762,-509,-479,4,13.2,4832,64,20.9,24
1995,555,716,-394,-541,117,13.2,4815,89,21.6,24
1996,415,777,-636,-563,-41,13.3,4856,92,20.8,21
1997,506,737,-517,-527,18,12.4,4514,64,20.4,38
1998,539,688,-400,-442,54,13.1,4800,81,21.1,18
1999,586,795,-521,-515,9,13.5,4929,70,19.9,19
2000,548,765,-504,-443,-22,13.1,4767,70,20.5,21
2001,666,695,-268,-396,56,13.3,4838,59,20.4,19
2002,504,706,-432,-480,47,12.9,4725,72,20.4,24
2003,617,686,-324,-429,42,12.9,4735,54,19.6,33
2004,475,722,-491,-492,1,12.9,4713,83,20.9,26
2005,698,706,-233,-399,144,13.1,4777,66,21.2,13
2006,623,720,-321,-397,57,12.7,4656,74,20.2,16
2007,575,692,-378,-442,50,13.3,4862,61,19.7,18
2008,574,696,-360,-369,16,13.1,4784,66,21.1,22
2009,550,709,-384,-420,9,13.1,4775,79,20.8,21
2010,626,713,-336,-421,72,12.5,4604,63,20.8,45
2011,572,685,-359,-441,84,13.5,4913,77,20.7,15
2012,631,690,-302,-453,147,12.5,4596,71,20.5,30
2013,588,706,-348,-449,90,13.2,4813,87,21.8,14
2014,418,736,-561,-505,-20,13.6,4995,80,20.6,13
2015,550,729,-417,-445,59,13.2,4833,65,20.6,20
2016,534,690,-407,-467,79,13.1,4774,65,20.0,19
2016
2017,490,729,-465,-551,67,13.7,5006,88,21.9,6
2018,609,773,-390,-461,54,14.1,5161,97,21.8,17
2019,451,769,-567,-552,39,15.0,5472,107,23.1,10
2020,451,776,-553,-547,27,13.9,5074,101,23.0,11
2021,492,855,-673,-679,34,14.3,5231,105,21.7,14
2022,414,754,-599,-596,30,13.8,5029,95,21.6,24
2023,441,791,-663,-628,24,14.3,5210,90,21.2,8
2024,464,817,-638,-620,19,13.8,5034,89,21.6,12
2025,343,743,-646,-647,21,14.1,5136,83,21.8,14
2026,501,783,-567,-567,25,14.4,5272,83,21.7,8
2027,293,801,-804,-683,-44,13.9,5062,81,20.5,14
2028,424,789,-602,-601,2,14.4,5290,113,23.1,23
2029,415,847,-764,-662,-41,13.8,5049,93,21.7,18
2030,554,821,-566,-563,49,14.0,5119,93,22.2,17
2031,443,808,-609,-663,63,14.9,5441,112,22.8,7
2032,580,768,-429,-483,14,14.6,5361,105,23.5,15
2033,373,759,-641,-600,-15,14.9,5441,104,22.6,5
2034,471,730,-515,-573,32,13.9,5073,89,21.6,15
2035,507,731,-467,-465,19,13.9,5061,95,21.8,15
2036,583,752,-407,-518,107,14.3,5233,100,21.1,8
2037,345,755,-674,-627,7,14.5,5313,103,22.6,17
2038,391,798,-644,-618,4,14.6,5333,114,22.5,10
2039,515,744,-489,-436,-23,14.2,5198,94,21.5,11
2040,459,734,-520,-500,-17,13.3,4886,75,22.2,24
2041,335,730,-631,-616,51,13.9,5078,86,21.8,24
2042,474,736,-495,-541,32,13.4,4888,81,20.5,19
2043,491,717,-460,-524,28,13.7,5001,84,20.7,10
2044,437,803,-629,-663,30,14.6,5329,100,22.2,15
2045,537,718,-428,-434,47,14.5,5290,96,22.4,4
2046,466,793,-568,-638,96,14.5,5293,99,21.9,13

min,200,500,,,,11,4000,40,18
max,800,1000,,,,17,6000,130,24
steps,11,11,,,,7,11,10,7
decimal



