year,annual-estival-days
1987,65
1988,60
1989,93
1990,91
1991,83
1992,63
1993,46
1994,80
1995,76
1996,65
1997,93
1998,76
1999,96
2000,82
2001,81
2002,68
2003,115
2004,96
2005,85
2006,95
2007,78
2008,73
2009,100
2010,81
2011,101
2012,90
2013,72
2014,75
2015,76
2016,74
2017,87
2018,99
2019,84
2020,88

min,0
max,135
steps,10
decimal
