year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,25,0,-154,9,24,-468,36,9,34
1988,23,1,-113,7,6,-359,40,3,76
1989,24,0,-194,5,13,-401,44,7,43
1990,14,1,-109,7,12,-351,46,14,21
1991,21,0,-212,6,2,-514,44,5,30
1992,22,1,-68,4,12,-328,57,5,59
1993,21,1,-155,5,0,-422,56,7,82
1994,19,0,-109,4,18,-372,48,6,44
1995,31,0,-214,7,5,-451,43,4,78
1996,37,1,-233,6,3,-454,35,6,88
1997,18,0,-165,6,2,-395,59,15,64
1998,26,0,-161,7,6,-400,57,6,54
1999,28,0,-148,7,2,-413,30,1,79
2000,24,0,-56,7,7,-295,47,7,54
2001,15,0,-84,8,8,-314,44,6,93
2002,27,0,-156,6,2,-391,44,13,21
2003,18,0,-150,5,2,-309,46,16,131
2004,27,0,-179,6,6,-392,47,4,61
2005,13,0,-48,5,11,-298,53,5,68
2006,27,0,-145,6,12,-325,55,5,88
2007,20,0,-73,5,3,-339,51,7,29
2008,22,0,-65,7,8,-313,44,6,121
2009,28,1,-155,5,6,-383,38,6,112
2010,21,0,-83,5,18,-356,51,12,36
2011,29,0,-142,9,5,-382,49,8,44
2012,24,0,-140,6,4,-350,49,11,49
2013,29,0,-130,6,17,-419,56,3,40
2014,28,1,-199,7,6,-379,31,2,105
2015,20,0,-130,8,10,-394,41,3,87
2016,16,0,-150,8,2,-344,52,13,92
2016
2017,34,0,-196,7,16,-458,43,2,44
2018,47,0,-194,7,26,-416,37,3,80
2019,44,0,-197,8,27,-501,38,3,37
2020,43,0,-191,6,30,-510,45,3,43
2021,55,0,-273,9,15,-556,32,11,68
2022,39,0,-181,9,13,-464,34,7,28
2023,39,0,-225,6,19,-490,44,7,50
2024,39,0,-289,10,15,-536,35,4,126
2025,26,0,-206,9,14,-497,37,0,15
2026,27,0,-181,9,17,-485,47,4,47
2027,37,0,-266,8,9,-572,39,2,14
2028,47,0,-223,9,24,-497,29,6,54
2029,33,0,-214,7,5,-521,43,5,23
2030,38,0,-141,5,12,-438,46,5,35
2031,50,0,-271,8,29,-568,23,1,45
2032,37,0,-148,6,28,-440,38,1,89
2033,33,0,-215,7,8,-477,34,4,40
2034,36,0,-178,6,10,-449,39,8,3
2035,37,0,-169,7,16,-430,46,3,86
2036,44,0,-176,10,3,-409,27,7,63
2037,34,0,-202,9,19,-484,40,4,36
2038,56,0,-198,9,25,-508,28,2,20
2039,34,0,-164,8,20,-462,46,3,123
2040,24,0,-145,8,29,-430,51,4,84
2041,34,0,-221,8,17,-492,43,11,22
2042,36,0,-213,7,9,-461,35,4,81
2043,35,0,-204,7,16,-448,34,0,87
2044,40,0,-241,9,25,-563,31,3,44
2045,35,0,-116,7,10,-396,50,0,67
2046,40,0,-237,5,16,-500,27,2,63

min,,0
max,,6
steps,,7
decimal
