year,annual-frozen-days
1987,38
1988,10
1989,26
1990,24
1991,44
1992,21
1993,29
1994,22
1995,29
1996,19
1997,6
1998,34
1999,21
2000,13
2001,25
2002,19
2003,24
2004,22
2005,51
2006,15
2007,15
2008,5
2009,27
2010,39
2011,9
2012,28
2013,18
2014,6
2015,12
2016,13
