year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,0,0,-255,8,0,-449,34,24,152
1988,0,0,-247,10,0,-468,26,9,88
1989,0,0,-109,7,0,-408,42,22,89
1990,0,0,-43,8,0,-383,34,7,72
1991,0,0,-241,5,1,-499,42,4,53
1992,0,0,42,6,0,-286,39,17,94
1993,0,0,-177,7,0,-227,38,22,266
1994,0,2,-122,8,0,-295,37,15,167
1995,1,0,-68,6,0,-224,35,27,92
1996,0,0,-182,7,0,-334,50,18,151
1997,0,0,-94,6,0,-455,33,19,160
1998,0,0,-108,4,0,-227,36,28,184
1999,0,0,-97,7,0,-398,41,21,40
2000,0,0,-124,6,1,-486,39,14,83
2001,0,0,-34,3,0,-329,53,6,66
2002,0,3,-71,6,0,-235,28,15,70
2003,0,0,-127,2,0,-282,45,12,69
2004,1,0,-154,9,0,-404,45,24,69
2005,0,0,60,6,0,-246,49,16,55
2006,3,0,-10,6,0,-341,45,9,59
2007,0,0,-256,8,0,-413,43,28,129
2008,0,0,11,6,0,-308,51,13,121
2009,0,0,-194,6,0,-411,39,14,144
2010,0,0,-74,3,1,-299,31,14,77
2011,0,0,53,6,0,-282,37,16,61
2012,0,0,-147,6,0,-339,34,16,156
2013,0,0,-162,7,0,-340,40,19,220
2014,0,0,-157,8,0,-348,37,22,128
2015,0,0,-167,5,0,-299,44,22,97
2016,0,0,-156,5,0,-242,45,15,185
2016
2017,3,0,-119,4,1,-256,23,11,48
2018,3,0,-309,7,0,-393,27,4,118
2019,2,0,-91,7,0,-431,25,5,79
2020,1,0,-132,10,0,-528,26,1,69
2021,0,0,-214,6,1,-383,37,6,15
2022,8,0,-339,7,2,-417,30,20,95
2023,2,0,-309,3,2,-323,31,21,111
2024,5,0,-432,11,0,-485,33,8,73
2025,6,0,-175,7,0,-394,26,5,51
2026,3,0,-348,8,1,-469,28,9,68
2027,9,0,-295,7,0,-484,32,7,115
2028,1,0,-153,5,0,-321,29,21,56
2029,0,0,-219,8,3,-341,38,8,289
2030,5,0,-254,8,0,-499,32,4,142
2031,11,0,-278,7,2,-387,36,20,155
2032,4,0,-275,5,1,-409,21,10,84
2033,0,0,-223,6,2,-386,32,7,101
2034,1,0,-207,6,1,-386,39,7,144
2035,4,0,-204,6,0,-415,30,10,82
2036,7,0,-130,8,0,-371,44,7,124
2037,0,0,-168,7,1,-441,15,7,55
2038,9,0,-253,9,2,-462,18,10,154
2039,0,0,-143,6,3,-406,39,8,204
2040,8,0,-233,9,2,-474,42,5,167
2041,9,0,-236,8,1,-394,27,4,124
2042,3,0,-211,4,1,-371,37,12,75
2043,0,0,-162,6,0,-397,41,1,69
2044,0,0,-94,7,2,-333,45,12,101
2045,6,0,-259,8,0,-511,35,7,50
2046,4,0,-225,9,0,-458,40,10,17
