year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,660,610,-179,-352,81,12.6,4588,38,18.4,8
1988,681,601,-137,-268,74,11.7,4268,33,18.8,35
1989,741,621,-100,-303,81,11.5,4193,28,17.6,23
1990,662,566,-129,-263,77,11.3,4148,13,17.0,19
1991,608,742,-442,-472,37,11.9,4348,34,19.2,38
1992,657,595,-166,-296,70,11.6,4236,28,17.5,20
1993,709,735,-341,-421,-21,11.6,4238,25,18.1,32
1994,676,729,-330,-437,15,11.1,4059,30,17.7,36
1995,663,579,-130,-255,30,11.1,4077,22,17.3,31
1996,603,720,-408,-473,11,11.2,4088,35,18.3,34
1997,657,717,-357,-440,68,11.7,4286,31,18.3,21
1998,777,587,-21,-323,145,11.6,4259,24,17.4,18
1999,724,752,-356,-378,-28,11.3,4140,30,17.8,31
2000,627,718,-398,-398,-8,12.2,4469,26,17.8,17
2001,587,573,-217,-291,51,11.4,4164,23,17.6,28
2002,622,618,-222,-377,91,12.1,4418,40,18.7,21
2003,699,593,-126,-302,86,11.6,4249,22,17.6,23
2004,837,595,18,-270,125,11.3,4145,10,16.7,32
2005,639,597,-172,-361,155,11.7,4258,26,17.5,12
2006,752,602,-69,-256,103,11.6,4245,21,17.2,24
2007,585,587,-241,-394,97,11.4,4161,24,17.3,29
2008,530,604,-306,-358,-1,12.0,4380,39,18.6,29
2009,692,596,-126,-312,112,11.8,4314,37,18.8,27
2010,736,558,-41,-291,107,10.9,3987,23,17.8,37
2011,605,580,-207,-262,25,11.3,4134,24,17.1,27
2012,607,601,-210,-353,24,12.0,4372,31,17.9,12
2013,606,579,-199,-295,67,10.9,3995,39,18.2,46
2014,746,553,-33,-265,134,11.3,4121,15,16.9,20
2015,668,585,-135,-376,165,11.1,4064,24,17.5,31
2016,717,594,-91,-348,180,11.1,4060,17,17.0,30
2016
2017,642,581,-166,-350,145,12.2,4452,20,17.4,13
2018,727,653,-159,-390,127,13.1,4796,57,19.9,14
2019,801,608,-23,-336,214,12.1,4433,46,19.0,26
2020,735,606,-89,-350,167,12.0,4408,27,17.6,22
2021,625,744,-442,-467,39,12.1,4420,38,18.2,33
2022,825,586,24,-310,171,12.1,4418,33,18.2,25
2023,611,813,-525,-627,91,12.5,4568,48,18.6,27
2024,557,748,-513,-602,104,12.6,4639,56,19.9,32
2025,597,598,-221,-313,80,12.3,4494,41,18.5,21
2026,687,781,-433,-518,64,12.3,4502,51,18.9,16
2027,694,722,-346,-434,60,12.6,4583,44,19.1,14
2028,575,617,-279,-403,77,12.5,4566,38,17.8,25
2029,680,766,-447,-549,75,12.3,4492,41,18.0,17
2030,669,765,-426,-507,79,13.1,4772,42,18.8,8
2031,643,595,-187,-356,134,12.8,4671,33,18.7,3
2032,708,600,-142,-288,104,12.4,4528,37,18.2,16
2033,765,644,-107,-425,195,13.0,4746,56,18.7,19
2034,663,629,-197,-385,115,12.4,4535,38,18.5,11
2035,576,585,-237,-359,88,11.9,4360,36,17.7,20
2036,484,652,-400,-506,74,12.9,4716,53,19.4,15
2037,600,605,-228,-393,16,12.3,4487,25,17.9,17
2038,557,594,-255,-381,121,12.2,4464,21,17.4,14
2039,616,607,-228,-378,67,12.6,4601,37,18.7,12
2040,666,608,-180,-338,109,12.6,4624,41,18.6,27
2041,551,624,-303,-386,98,11.8,4312,42,19.0,38
2042,578,656,-319,-464,96,13.3,4849,41,18.9,6
2043,713,633,-143,-358,80,12.4,4514,44,19.7,16
2044,604,615,-242,-417,115,12.5,4587,37,18.5,7
2045,696,626,-152,-313,67,12.6,4604,55,19.6,11
2046,729,594,-85,-280,123,12.3,4473,21,18.0,14

min,300,500,,,,9,3500,,14
max,900,1000,,,,15,5500,,22
steps,11,11,,,,7,11,,5
decimal
