year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1485,12,-352,0
1988,1537,12,-268,5
1989,1520,12,-303,1
1990,1347,12,-263,0
1991,1566,13,-472,0
1992,1460,11,-296,0
1993,1501,13,-421,0
1994,1428,12,-437,5
1995,1424,10,-255,2
1996,1475,12,-473,1
1997,1498,12,-440,1
1998,1449,11,-323,1
1999,1387,13,-378,4
2000,1547,13,-398,0
2001,1421,11,-291,0
2002,1598,14,-377,6
2003,1435,12,-302,1
2004,1436,11,-270,0
2005,1461,12,-361,1
2006,1435,10,-256,1
2007,1389,11,-394,3
2008,1574,12,-358,0
2009,1588,14,-312,1
2010,1397,11,-291,0
2011,1355,12,-262,0
2012,1503,10,-353,0
2013,1420,12,-295,2
2014,1278,13,-265,2
2015,1387,13,-376,4
2016,1360,11,-348,1
2016
2017,1499,12,-350,1
2018,1832,13,-390,0
2019,1685,13,-336,0
2020,1557,13,-350,0
2021,1617,12,-467,0
2022,1562,13,-310,1
2023,1760,12,-627,0
2024,1756,15,-602,0
2025,1593,12,-313,2
2026,1693,11,-518,0
2027,1645,14,-434,0
2028,1589,12,-403,0
2029,1651,12,-549,0
2030,1777,13,-507,1
2031,1629,14,-356,0
2032,1521,12,-288,2
2033,1810,12,-425,0
2034,1810,14,-385,0
2035,1503,12,-359,0
2036,1748,13,-506,0
2037,1487,11,-393,2
2038,1481,12,-381,0
2039,1602,13,-378,0
2040,1667,13,-338,0
2041,1625,13,-386,0
2042,1763,13,-464,0
2043,1732,15,-358,0
2044,1585,12,-417,0
2045,1687,12,-313,0
2046,1530,11,-280,0

min,1000,8
max,2500,18
steps,7,11
decimal
