year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,706,842,-446,-544,48,14.7,5352,85,21.1,3
1988,651,803,-446,-563,60,13.1,4807,69,20.8,23
1989,789,844,-347,-598,195,13.4,4911,79,21.5,36
1990,622,841,-499,-648,124,12.8,4718,80,21.3,45
1991,822,942,-470,-651,153,13.3,4913,90,21.3,34
1992,553,866,-607,-729,94,13.5,4933,82,22.0,39
1993,627,891,-599,-761,131,13.2,4823,83,22.2,45
1994,816,898,-420,-673,177,13.5,4928,76,21.0,15
1995,721,811,-370,-678,196,13.3,4842,64,19.9,29
1996,674,901,-582,-694,20,13.4,4921,85,21.2,38
1997,943,838,-262,-454,95,13.2,4823,63,20.7,31
1998,464,888,-717,-774,101,13.9,5092,118,23.1,54
1999,747,861,-448,-618,75,12.7,4643,86,22.0,42
2000,728,911,-539,-676,98,13.2,4823,73,20.9,39
2001,787,849,-362,-604,210,14.2,5213,101,23.4,27
2002,850,854,-294,-546,209,13.4,4926,79,23.0,38
2003,809,860,-346,-593,244,14.2,5187,95,23.3,18
2004,864,833,-260,-558,188,13.3,4857,73,20.7,33
2005,1049,852,-82,-432,274,13.1,4824,91,21.8,48
2006,716,866,-448,-632,156,14.3,5254,89,22.1,32
2007,888,846,-248,-550,165,14.0,5096,84,21.2,33
2008,798,869,-348,-707,242,13.1,4811,88,21.0,34
2009,893,863,-262,-564,128,13.9,5069,83,21.1,20
2010,686,816,-430,-505,90,13.4,4903,59,20.0,14
2011,1004,813,-85,-401,157,13.0,4768,75,20.9,36
2012,574,859,-594,-698,114,13.9,5102,84,21.7,50
2013,783,848,-366,-565,122,13.8,5051,82,20.5,20
2014,832,842,-301,-564,227,13.4,4922,73,21.1,37
2015,654,848,-496,-669,107,13.7,4987,72,19.9,15
2016,685,800,-424,-518,164,12.8,4694,59,19.8,33
2016
2017,798,873,-395,-648,202,14.8,5415,101,23.2,25
2018,931,862,-235,-671,409,14.2,5192,82,21.9,18
2019,810,872,-380,-552,126,14.6,5320,101,22.1,18
2020,821,877,-349,-575,267,14.5,5302,96,22.4,29
2021,775,982,-573,-842,174,14.2,5177,105,21.9,27
2022,503,858,-678,-745,105,15.3,5589,116,22.9,16
2023,735,929,-550,-815,173,15.0,5471,91,22.9,25
2024,686,891,-486,-765,221,14.5,5300,109,22.6,18
2025,902,889,-322,-584,170,13.4,4921,86,22.3,46
2026,732,924,-551,-774,141,14.3,5235,100,22.0,18
2027,734,865,-408,-642,255,14.3,5221,101,22.9,17
2028,773,880,-468,-653,136,14.6,5346,85,22.5,14
2029,741,947,-578,-812,216,14.6,5317,105,23.0,22
2030,775,885,-402,-714,309,14.7,5390,112,22.8,32
2031,878,967,-471,-690,177,15.0,5473,113,22.9,22
2032,676,909,-527,-745,209,14.0,5126,100,22.9,30
2033,629,895,-576,-716,121,15.4,5613,108,23.5,10
2034,881,889,-319,-677,309,14.4,5270,103,22.1,34
2035,810,891,-379,-748,216,14.8,5422,105,23.1,13
2036,713,869,-469,-627,158,14.8,5427,103,23.4,4
2037,744,834,-397,-524,142,14.2,5198,79,22.3,20
2038,721,898,-488,-745,190,15.2,5546,113,22.4,17
2039,730,861,-449,-652,87,14.7,5355,96,22.3,8
2040,687,921,-540,-754,177,15.0,5501,117,23.3,16
2041,889,851,-256,-530,232,14.6,5327,100,22.7,20
2042,545,922,-692,-747,47,14.7,5385,122,23.4,21
2043,796,852,-361,-699,351,15.1,5511,85,22.1,7
2044,691,869,-485,-582,68,14.8,5409,95,24.4,19
2045,862,880,-332,-616,307,14.8,5397,103,22.4,28
2046,998,896,-198,-685,383,15.4,5614,116,22.8,16

min,450,700,,,,11,4000,40,19
max,1050,1200,,,,17,6000,130,25
steps,11,11,,,,7,11,10,7
decimal



