year,annual-hydric-deficit
1987,-170
1988,-312
1989,-432
1990,-411
1991,-434
1992,-630
1993,-376
1994,-602
1995,337
1996,977
1997,-207
1998,-628
1999,-410
2000,-760
2001,-324
2002,-363
2003,-660
2004,36
2005,132
2006,-402
2007,-339
2008,-367
2009,-104
2010,-89
2011,-722
2012,-595
2013,-259
2014,36
2015,-513
2016,-164
