year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,40,0,-220,11,1,-505,37,1,133
1988,30,0,-223,7,0,-549,53,8,68
1989,26,0,-135,10,0,-452,34,13,62
1990,37,0,-286,5,1,-566,48,15,109
1991,45,0,-264,5,5,-496,34,25,57
1992,34,2,-252,10,11,-607,45,12,37
1993,31,0,-289,10,5,-640,44,21,41
1994,30,1,-307,7,2,-582,34,6,57
1995,29,1,-227,9,1,-523,24,12,8
1996,39,0,-285,7,7,-599,35,7,71
1997,22,1,-134,4,0,-432,49,4,115
1998,48,2,-290,8,7,-623,29,26,9
1999,26,0,-242,7,1,-542,37,14,38
2000,23,4,-214,8,0,-531,48,21,65
2001,38,0,-199,10,6,-513,33,10,58
2002,22,0,-187,9,15,-496,47,18,109
2003,29,0,-180,7,10,-458,49,8,55
2004,30,4,-190,8,1,-490,41,16,41
2005,37,0,-193,9,1,-388,38,16,171
2006,43,1,-264,8,15,-596,32,11,63
2007,40,0,-205,6,3,-495,29,5,84
2008,42,0,-261,10,1,-573,35,4,43
2009,38,0,-218,10,8,-530,41,12,159
2010,25,0,-237,7,2,-439,33,6,151
2011,33,1,-274,6,3,-474,41,20,186
2012,31,0,-297,7,3,-609,32,21,54
2013,42,0,-211,7,5,-518,33,11,82
2014,33,0,-249,8,1,-520,41,6,177
2015,33,0,-252,7,3,-547,34,7,23
2016,27,0,-250,8,1,-439,48,12,139
2016
2017,38,0,-269,10,9,-582,30,14,141
2018,33,0,-245,9,11,-598,37,8,95
2019,44,0,-261,10,19,-562,52,14,122
2020,36,0,-267,7,4,-520,24,25,99
2021,50,0,-343,9,4,-720,24,10,60
2022,48,0,-231,8,5,-567,31,5,23
2023,33,0,-266,10,10,-632,35,7,17
2024,45,0,-251,9,10,-589,25,10,18
2025,28,1,-195,7,7,-536,32,15,125
2026,45,0,-279,9,7,-633,42,0,14
2027,43,3,-257,10,10,-601,36,1,121
2028,31,0,-270,10,16,-584,39,6,105
2029,41,2,-302,8,5,-651,36,11,85
2030,56,0,-237,9,13,-543,29,4,33
2031,54,0,-291,7,7,-623,30,5,73
2032,46,0,-255,9,15,-604,33,24,20
2033,46,0,-327,8,8,-665,34,0,103
2034,39,1,-310,9,6,-579,33,6,71
2035,40,0,-289,10,11,-578,41,5,69
2036,37,2,-243,8,12,-547,47,0,115
2037,34,0,-153,7,10,-428,45,3,87
2038,50,1,-281,8,7,-564,30,0,25
2039,46,0,-258,9,7,-512,39,1,99
2040,52,0,-218,8,11,-574,19,9,18
2041,45,0,-149,7,10,-435,36,8,46
2042,58,0,-329,6,22,-689,26,5,55
2043,42,0,-259,7,12,-599,49,3,9
2044,28,0,-197,11,14,-481,37,3,137
2045,45,0,-289,8,2,-522,28,8,134
2046,54,0,-279,10,6,-561,33,10,52

min,,0
max,,6
steps,,7
decimal
