year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,655,572,-111,-268,95,10.6,3902,30,17.8,40
1988,660,568,-100,-183,34,10.5,3860,23,17.2,41
1989,539,545,-196,-289,35,9.5,3546,16,15.6,62
1990,657,585,-97,-242,75,10.0,3722,35,17.5,63
1991,533,681,-405,-408,1,9.9,3681,36,18.3,65
1992,532,579,-238,-269,4,9.8,3617,32,17.7,62
1993,580,697,-428,-463,36,9.7,3589,24,16.9,56
1994,627,700,-344,-420,44,10.3,3826,18,17.1,53
1995,545,582,-230,-355,57,10.2,3758,28,17.6,53
1996,571,715,-411,-468,29,10.0,3713,36,18.2,71
1997,603,723,-376,-424,19,10.8,3995,32,17.5,44
1998,638,581,-143,-228,85,11.2,4129,16,17.0,36
1999,601,665,-349,-406,61,9.9,3620,19,15.9,54
2000,742,679,-201,-297,-13,9.9,3700,30,18.3,76
2001,568,550,-176,-271,85,10.2,3807,26,17.7,57
2002,677,557,-88,-217,82,10.0,3746,25,16.6,75
2003,549,583,-203,-365,122,10.6,3912,32,18.4,46
2004,539,574,-277,-244,-41,11.1,4078,29,17.2,42
2005,549,573,-229,-290,78,10.9,4004,20,16.1,34
2006,510,574,-252,-284,16,9.9,3699,30,17.3,79
2007,532,596,-264,-291,22,10.0,3782,30,17.0,65
2008,520,558,-221,-261,5,9.4,3495,6,15.7,73
2009,689,560,-65,-210,80,10.9,4064,35,18.4,41
2010,614,575,-153,-320,74,9.9,3672,27,17.0,60
2011,559,585,-218,-249,-21,10.3,3827,24,16.2,58
2012,577,602,-220,-358,101,10.2,3762,25,17.4,57
2013,630,584,-150,-261,40,10.8,3956,35,17.5,42
2014,705,590,-77,-341,177,11.1,4075,39,18.4,34
2015,508,596,-281,-310,9,10.6,3900,32,17.4,52
2016,571,562,-171,-310,62,9.8,3650,13,16.3,54
2016
2017,660,598,-134,-295,111,11.1,4072,28,17.4,32
2018,476,592,-322,-352,73,11.2,4080,34,17.8,36
2019,558,581,-212,-322,61,11.2,4090,46,18.7,34
2020,487,602,-304,-398,76,11.5,4232,35,18.0,22
2021,576,712,-410,-420,47,11.7,4288,39,17.5,27
2022,514,599,-294,-304,57,11.5,4190,47,18.8,27
2023,618,746,-434,-433,50,11.1,4060,35,18.0,44
2024,478,678,-477,-535,44,10.7,3930,27,17.0,40
2025,653,568,-106,-296,123,11.2,4103,24,17.5,28
2026,630,766,-417,-499,54,11.8,4332,54,19.1,31
2027,675,697,-278,-410,102,11.2,4114,46,18.7,45
2028,716,602,-87,-269,107,11.2,4127,49,18.5,40
2029,477,809,-652,-565,-59,11.7,4301,54,19.5,46
2030,512,725,-501,-490,-7,11.5,4231,38,18.0,47
2031,692,551,-65,-176,56,11.2,4100,25,17.6,35
2032,747,564,-16,-119,53,10.7,3929,35,18.5,43
2033,571,598,-214,-323,116,11.1,4078,35,18.1,44
2034,667,630,-177,-365,104,11.8,4296,39,17.6,31
2035,520,620,-296,-395,19,10.8,4014,44,18.3,59
2036,581,614,-224,-373,66,11.5,4220,31,17.7,25
2037,686,599,-110,-232,75,11.0,4017,39,17.7,39
2038,646,580,-114,-299,97,10.8,3986,31,18.1,60
2039,677,581,-96,-218,86,11.1,4064,29,17.3,35
2040,578,595,-214,-350,56,11.3,4146,36,18.0,36
2041,406,609,-407,-471,41,11.8,4321,30,17.4,23
2042,517,615,-299,-360,-3,12.2,4448,43,18.0,33
2043,674,593,-100,-322,173,10.9,3973,38,18.2,40
2044,633,558,-116,-282,93,10.5,3860,19,17.4,48
2045,600,568,-159,-309,99,10.9,4025,22,17.7,48
2046,477,645,-359,-428,25,11.8,4316,52,19.5,34

min,350,400,,,,8,3000,,14
max,850,900,,,,14,5000,,22
steps,11,11,,,,7,11,,5
decimal
