year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,3,2,-66,3,4,-217,73,11,104
1988,12,0,-21,2,3,-168,73,14,104
1989,6,0,-136,4,0,-270,69,26,110
1990,15,1,-82,5,1,-185,59,25,39
1991,7,4,-134,2,1,-314,75,23,43
1992,6,2,-64,3,0,-202,69,24,46
1993,0,1,-84,5,1,-360,79,20,28
1994,9,1,-131,5,1,-322,64,11,61
1995,9,3,-132,5,2,-311,73,9,95
1996,6,3,-147,5,4,-340,72,22,56
1997,9,0,-122,5,0,-385,57,24,108
1998,3,1,-42,2,1,-115,66,1,73
1999,8,4,-135,5,0,-316,72,23,71
2000,10,1,-93,3,2,-203,75,25,135
2001,6,2,-52,4,2,-212,78,6,84
2002,6,3,-65,3,2,-168,68,26,104
2003,9,0,-67,6,2,-294,75,9,56
2004,12,0,-68,3,0,-210,68,16,106
2005,11,0,-63,6,1,-230,61,18,91
2006,10,2,-86,4,1,-252,62,24,97
2007,16,0,-81,5,1,-235,63,30,102
2008,0,7,-70,2,0,-187,71,29,64
2009,6,1,18,2,5,-171,72,15,58
2010,2,1,-132,6,4,-312,64,13,87
2011,17,0,-87,2,0,-206,50,30,140
2012,11,2,-99,6,1,-301,65,24,79
2013,8,2,-102,3,3,-230,65,11,104
2014,11,0,-123,4,1,-297,78,13,67
2015,11,1,-93,3,5,-286,55,25,90
2016,1,1,-77,6,3,-225,84,31,65
2016
2017,6,0,-119,5,1,-252,68,11,131
2018,17,1,-89,6,1,-267,56,12,51
2019,8,2,-23,4,0,-240,76,7,54
2020,9,0,-112,6,0,-315,68,7,50
2021,19,0,-143,4,0,-302,34,9,73
2022,16,0,-18,5,1,-202,58,9,34
2023,9,3,-106,3,2,-346,62,6,88
2024,15,0,-200,4,0,-393,53,14,36
2025,15,2,-125,5,3,-262,61,5,117
2026,17,2,-169,3,4,-446,62,19,87
2027,17,3,-142,2,1,-325,58,9,90
2028,28,0,-104,5,1,-258,55,13,123
2029,7,1,-178,4,6,-452,53,22,66
2030,19,4,-146,7,1,-380,55,15,48
2031,13,1,-70,6,2,-162,65,13,157
2032,1,1,41,1,0,-100,74,12,112
2033,12,6,-48,6,0,-259,59,18,41
2034,25,1,-150,7,3,-345,47,7,110
2035,10,2,-122,3,4,-308,56,19,43
2036,9,0,-185,10,0,-328,48,10,123
2037,19,1,-7,4,2,-160,63,9,67
2038,10,12,-73,5,0,-240,53,12,68
2039,7,1,-73,3,0,-178,63,11,115
2040,11,1,-103,8,0,-275,57,11,90
2041,20,1,-135,6,1,-360,44,3,26
2042,14,0,-120,4,5,-283,44,7,65
2043,14,4,-66,5,1,-275,63,13,79
2044,7,1,-88,6,1,-228,67,8,59
2045,8,1,-121,4,0,-265,57,26,87
2046,14,2,-125,5,0,-333,54,1,38
