year,annual-hydric-deficit
1987,84
1988,117
1989,-298
1990,-263
1991,-157
1992,-161
1993,-10
1994,-8
1995,-146
1996,-283
1997,-52
1998,-44
1999,134
2000,264
2001,99
2002,-70
2003,-360
2004,-236
2005,-321
2006,-62
2007,-5
2008,-83
2009,-199
2010,-178
2011,-183
2012,-103
2013,-118
2014,-33
2015,-299
2016,7
