year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,648,620,-196,-347,53,11.5,4217,33,17.1,38
1988,565,691,-335,-445,82,11.6,4281,49,18.4,55
1989,692,671,-215,-351,112,11.6,4259,60,18.6,54
1990,625,661,-259,-380,85,11.0,4054,45,18.1,61
1991,765,793,-332,-450,3,12.0,4370,61,19.0,27
1992,761,604,-63,-191,96,10.1,3767,43,17.4,75
1993,690,782,-406,-519,64,11.6,4249,39,18.2,37
1994,710,739,-311,-412,41,10.4,3870,29,17.9,68
1995,757,632,-81,-292,126,10.7,3963,36,17.5,55
1996,704,722,-305,-369,28,10.9,4006,41,17.9,56
1997,725,742,-277,-484,105,11.3,4174,65,19.7,49
1998,868,591,56,-109,74,10.9,4043,34,17.4,42
1999,672,740,-396,-466,9,11.5,4212,46,17.5,35
2000,549,745,-490,-496,31,11.4,4170,59,19.2,55
2001,766,679,-127,-253,59,11.8,4358,59,19.3,39
2002,653,648,-215,-328,59,11.4,4185,47,18.2,39
2003,836,629,-5,-204,187,11.3,4121,29,18.1,37
2004,648,628,-215,-361,89,11.5,4199,33,17.8,32
2005,588,688,-326,-439,84,11.3,4167,41,17.8,52
2006,678,660,-194,-383,101,11.3,4179,35,17.5,39
2007,575,674,-333,-385,28,11.6,4301,62,19.1,45
2008,826,626,-21,-323,207,10.4,3846,42,18.0,55
2009,576,627,-275,-349,44,10.9,4033,39,18.3,53
2010,718,642,-150,-298,147,11.1,4107,34,17.6,54
2011,593,649,-275,-414,120,11.3,4147,38,18.1,52
2012,567,623,-270,-393,81,10.6,3930,32,17.0,63
2013,862,671,-29,-223,161,11.7,4287,56,18.9,41
2014,625,619,-214,-304,71,11.3,4161,34,18.2,36
2015,610,684,-306,-413,82,11.9,4368,61,20.1,42
2016,493,608,-328,-349,-9,10.4,3820,33,17.0,57
2016
2017,708,657,-163,-364,132,11.6,4233,37,18.1,40
2018,750,691,-167,-378,117,13.4,4897,70,19.8,23
2019,734,683,-180,-383,93,11.9,4370,50,18.6,35
2020,640,670,-245,-446,176,12.2,4489,69,20.2,21
2021,562,829,-562,-593,-26,12.1,4448,87,19.9,57
2022,467,667,-428,-435,-52,12.1,4425,64,19.7,51
2023,609,770,-472,-517,48,11.6,4245,57,18.7,35
2024,576,780,-490,-571,98,12.2,4470,76,18.9,34
2025,698,680,-210,-425,171,12.2,4446,61,20.0,35
2026,611,795,-509,-509,51,12.8,4679,64,20.1,21
2027,716,760,-336,-430,69,12.1,4441,88,20.6,47
2028,587,737,-391,-494,78,13.6,4969,91,20.6,21
2029,543,787,-566,-565,12,12.2,4460,60,19.1,31
2030,709,794,-375,-444,58,12.0,4382,62,18.6,33
2031,701,632,-158,-263,94,12.2,4458,69,19.5,39
2032,543,747,-451,-588,149,13.1,4806,81,19.8,23
2033,556,686,-343,-462,36,12.4,4520,68,19.8,26
2034,540,680,-369,-485,57,11.9,4357,56,18.8,26
2035,701,678,-198,-297,80,12.2,4455,66,19.6,44
2036,586,729,-378,-551,147,12.7,4675,75,20.1,26
2037,635,706,-299,-458,169,12.8,4692,75,19.3,42
2038,658,790,-350,-502,60,13.8,5051,122,21.7,23
2039,687,728,-275,-483,93,12.9,4715,89,20.4,33
2040,462,753,-509,-595,65,13.2,4855,101,21.8,29
2041,707,674,-180,-322,77,12.8,4693,58,19.6,26
2042,769,688,-137,-321,100,12.6,4613,57,19.1,20
2043,484,748,-495,-591,106,12.5,4570,97,20.5,50
2044,634,727,-322,-453,50,13.0,4803,99,20.8,42
2045,611,716,-328,-478,112,13.2,4805,79,19.6,28
2046,597,691,-318,-477,79,12.6,4604,57,18.7,21
