year,annual-average-temperature
1987,10.5
1988,11.6
1989,12.0
1990,12.3
1991,11.0
1992,11.5
1993,11.1
1994,12.8
1995,12.3
1996,11.1
1997,12.3
1998,11.9
1999,12.4
2000,12.6
2001,12.0
2002,12.6
2003,12.9
2004,11.9
2005,12.1
2006,12.6
2007,12.3
2008,11.9
2009,12.2
2010,10.7
2011,12.7
2012,11.7
2013,11.4
2014,12.8
2015,12.5
2016,11.8
