year,annual-estival-days
1987,3
1988,5
1989,14
1990,9
1991,15
1992,4
1993,0
1994,9
1995,14
1996,14
1997,35
1998,1
1999,21
2000,6
2001,16
2002,30
2003,14
2004,9
2005,11
2006,39
2007,13
2008,21
2009,14
2010,18
2011,12
2012,5
2013,11
2014,29
2015,8
2016,18
