year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,946,439,316,-114,324,9.2,3351,0,13.7,21
1988,811,443,179,-167,250,9.3,3392,2,14.4,26
1989,862,461,214,-146,211,9.6,3520,2,15.0,14
1990,1017,454,370,-39,183,9.1,3320,0,14.3,20
1991,902,580,73,-262,154,8.7,3177,0,14.1,27
1992,934,424,307,-22,225,9.4,3448,0,13.9,10
1993,1017,595,115,-170,138,8.6,3137,1,13.8,41
1994,975,570,114,-161,218,9.2,3362,0,13.9,30
1995,921,432,302,-93,211,9.2,3354,0,13.7,16
1996,987,625,44,-196,86,9.1,3351,0,13.6,27
1997,983,597,69,-170,132,9.1,3335,0,14.5,24
1998,747,437,120,-194,196,9.2,3365,1,14.6,22
1999,862,657,-146,-240,-14,9.0,3305,0,15.0,28
2000,1031,624,106,-159,219,9.4,3421,1,14.3,26
2001,971,438,343,-64,228,10.0,3633,0,14.5,17
2002,907,436,273,-23,131,9.1,3348,0,13.6,27
2003,975,440,331,-52,260,9.3,3391,0,14.0,35
2004,1014,460,348,8,149,9.0,3327,0,14.5,28
2005,1097,438,471,61,222,9.1,3324,0,14.1,41
2006,903,451,266,-88,232,9.2,3384,0,14.7,32
2007,741,466,86,-214,144,9.2,3361,2,15.3,42
2008,1013,442,383,17,190,9.5,3466,0,14.1,19
2009,869,448,220,-41,152,9.5,3477,3,14.0,24
2010,945,459,298,-144,279,9.3,3421,4,14.8,35
2011,880,460,231,-124,152,9.2,3364,0,14.6,33
2012,881,470,219,-154,187,9.5,3456,2,13.9,34
2013,1014,415,398,110,130,8.9,3260,1,14.2,32
2014,998,444,356,-26,190,9.4,3461,2,14.6,21
2015,888,458,230,-70,141,9.6,3494,3,14.9,32
2016,956,430,342,-45,272,9.3,3390,0,14.0,14
2016
2017,913,466,253,-92,160,9.8,3571,0,14.5,12
2018,881,477,199,-126,210,10.6,3873,0,15.6,8
2019,863,468,197,-52,169,9.5,3450,0,15.0,18
2020,1050,446,403,-2,267,10.1,3714,1,15.0,5
2021,846,589,-5,-293,167,9.1,3335,0,14.1,29
2022,924,428,278,6,130,10.2,3726,1,15.0,12
2023,933,621,-18,-279,116,10.1,3673,1,14.4,12
2024,959,589,51,-115,42,9.9,3631,3,15.1,12
2025,1064,449,423,-61,298,10.3,3743,1,15.5,15
2026,890,695,-159,-272,49,10.0,3653,2,15.7,13
2027,981,611,64,-225,220,10.4,3795,1,15.3,7
2028,904,449,257,-55,238,10.5,3854,0,15.2,10
2029,921,618,-78,-297,104,10.0,3647,0,14.3,7
2030,970,568,84,-147,132,10.3,3750,1,15.3,16
2031,944,435,317,-18,242,9.9,3618,7,15.4,20
2032,939,453,286,-88,213,9.9,3616,2,14.3,15
2033,1016,474,346,-147,301,10.1,3698,0,15.3,12
2034,949,474,254,-120,215,10.3,3748,2,15.4,12
2035,956,471,288,-33,214,9.9,3617,2,15.3,8
2036,1056,452,409,24,235,10.1,3698,1,15.5,14
2037,937,469,271,-117,267,10.2,3731,2,15.0,17
2038,874,475,198,-171,225,10.1,3673,5,15.4,21
2039,875,444,220,-127,163,10.6,3877,0,15.1,11
2040,886,486,198,-162,177,10.4,3824,0,15.4,8
2041,1003,488,312,-114,186,10.4,3808,3,15.1,7
2042,1081,470,418,-15,259,10.0,3644,5,15.3,24
2043,899,434,261,19,109,10.2,3733,2,14.9,10
2044,1039,457,379,27,261,9.8,3597,1,14.9,17
2045,949,461,293,-137,250,9.9,3607,1,14.1,9
2046,1042,447,405,24,212,10.1,3702,1,15.2,13
