year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,0,0,-75,1,0,-95,90,6,134
1988,0,1,-80,4,0,-160,83,9,122
1989,1,0,-72,3,0,-91,86,8,153
1990,0,0,-37,3,0,-32,90,0,161
1991,0,0,-111,2,0,-212,91,10,139
1992,0,0,-33,3,0,-83,83,3,179
1993,1,0,-91,4,0,-130,89,16,191
1994,0,0,-100,3,0,-156,89,8,226
1995,0,0,-53,6,0,-104,90,4,171
1996,0,0,-95,2,0,-182,89,9,214
1997,0,0,-93,3,0,-173,86,7,204
1998,0,0,-33,5,0,-126,90,8,70
1999,0,1,-98,4,0,-224,90,5,170
2000,0,0,-50,3,0,-123,88,8,226
2001,0,0,-12,0,0,-71,87,1,130
2002,0,2,-39,0,0,9,89,1,183
2003,0,1,-24,3,0,-47,85,13,153
2004,0,1,-87,1,0,-43,83,5,239
2005,0,1,-54,2,0,-9,87,7,228
2006,0,0,-63,2,0,-98,89,18,167
2007,0,0,-69,3,0,-182,87,15,76
2008,0,0,-28,3,0,-29,84,5,242
2009,3,0,-82,5,0,-77,84,1,197
2010,1,0,-65,4,0,-163,84,13,174
2011,0,0,-83,3,0,-142,89,3,160
2012,2,0,-61,3,0,-159,82,4,122
2013,0,0,-18,2,0,48,88,6,275
2014,0,0,-40,4,0,-100,85,3,175
2015,0,0,-51,3,0,-84,88,9,200
2016,0,0,-65,1,0,-81,90,4,174
2016
2017,0,0,-108,2,0,-136,82,6,161
2018,0,0,-81,4,0,-166,83,3,150
2019,0,0,-71,4,0,-149,89,5,199
2020,0,0,1,2,0,-43,88,0,163
2021,0,2,-102,4,0,-294,90,3,146
2022,0,0,-62,2,0,-64,84,0,242
2023,0,0,-151,2,0,-211,87,5,114
2024,0,1,-85,3,0,-112,88,3,279
2025,0,2,-21,3,0,-110,84,7,120
2026,1,0,-74,2,0,-245,85,7,123
2027,0,0,-124,2,0,-203,89,0,100
2028,0,0,-20,4,0,-101,84,1,112
2029,0,0,-148,5,0,-253,85,1,176
2030,1,4,-54,3,0,-129,85,0,160
2031,0,3,-2,4,0,-32,89,1,150
2032,0,0,-79,2,0,-143,89,0,179
2033,0,0,-107,5,0,-177,82,4,157
2034,0,0,-33,2,0,-156,84,5,124
2035,0,0,-31,3,0,-97,85,2,168
2036,0,0,-84,5,0,-77,84,1,217
2037,0,0,-74,4,0,-150,87,3,145
2038,1,0,-67,4,0,-170,82,4,115
2039,0,0,-38,2,0,-113,91,1,110
2040,0,0,-89,4,0,-146,84,0,133
2041,0,0,-117,6,0,-183,84,6,170
2042,0,0,-52,7,0,-89,76,6,258
2043,0,0,-22,0,0,-13,84,1,150
2044,0,0,-26,2,0,-58,87,5,198
2045,1,0,-94,5,0,-213,84,3,169
2046,0,0,-60,1,0,-74,87,4,247
