year,annual-average-temperature
1987,9.4
1988,10.4
1989,10.8
1990,11.0
1991,10.1
1992,10.4
1993,10.0
1994,10.5
1995,11.0
1996,9.7
1997,10.9
1998,10.8
1999,11.0
2000,10.7
2001,10.3
2002,10.7
2003,10.8
2004,10.9
2005,11.0
2006,11.2
2007,11.2
2008,10.7
2009,10.6
2010,9.5
2011,10.8
2012,10.1
2013,10.1
2014,11.2
2015,10.4
2016,10.7
