year,annual-average-temperature
1987,8.8
1988,10.3
1989,10.4
1990,11.0
1991,9.9
1992,10.8
1993,10.2
1994,11.2
1995,10.3
1996,8.8
1997,10.3
1998,10.5
1999,10.9
2000,11.4
2001,10.7
2002,11.0
2003,11.2
2004,10.0
2005,10.5
2006,11.2
2007,11.0
2008,11.1
2009,10.9
2010,9.7
2011,11.6
2012,11.1
2013,10.4
2014,12.1
2015,11.9
2016,11.1

min,6
max,14
steps,9
decimal
