year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,10,27,-2.88,5,10,-186.78,65,29,143
1988,7,20,19,0,5,15,64,21,183
1989,9,28,-125,5,6,-215,53,35,115
1990,18,22,-38,2,6,-195,36,41,182
1991,15,22,-79,4,6,-225,37,49,78
1992,27,28,-118,3,20,-196,43,29,205
1993,7,45,-36,5,1,-174,54,21,175
1994,29,13,-112,3,11,-162,39,35,209
1995,23,31,-31,4,16,-126,56,20,190
1996,5,25,-93,3,12,-188,66,25,144
1997,16,19,-91,1,19,-202,52,17,92
1998,21,13,-18,3,11,-130,65,27,171
1999,18,29,-117,1,16,-209,53,47,122
2000,16,15,-81,4,6,-188,51,27,242
2001,7,28,-95,4,18,-289,55,32,101
2002,24,19,-111,4,8,-225,39,36,205
2003,17,16,-57,0,8,-110,39,47,227
2004,22,37,-14,6,10,-76,47,30,158
2005,20,32,4,3,8,-195,52,44,72
2006,15,31,-25,2,10,-10,47,42,240
2007,18,21,-102,3,8,-234,49,51,97
2008,5,19,-5,5,10,-146,53,40,126
2009,7,20,-39,2,11,-58,57,50,167
2010,25,64,-47,4,7,-103,42,26,210
2011,14,7,-97,4,13,-170,57,13,154
2012,23,29,-67,4,3,-137,46,23,203
2013,24,33,-85,4,7,-105,49,37,246
2014,18,25,-70,2,18,-152,50,45,98
2015,20,31,-28,4,22,-255,59,38,94
2016,14,15,-89,3,10,-43,51,39,243
2016
2017,22,17,-81,4,22,-222,54,13,90
2018,26,16,20,3,7,-144,51,31,133
2019,17,8,-63,2,10,-202,60,16,121
2020,21,17,-72,4,11,-263,50,20,110
2021,15,11,-46,5,13,-245,42,15,134
2022,18,18,-110,4,5,-202,49,23,134
2023,24,18,-49,3,15,-183,36,28,134
2024,40,15,-23,2,8,-202,31,20,117
2025,16,19,98,3,18,-36,57,6,82
2026,5,9,-54,2,25,-237,75,20,116
2027,27,16,-45,4,14,-140,49,20,169
2028,16,9,-33,3,10,-135,50,27,84
2029,10,9,5,3,13,-111,56,28,143
2030,23,15,-67,5,8,-249,43,17,81
2031,32,19,34,3,23,-99,51,25,66
2032,15,21,-85,4,8,-202,59,25,105
2033,26,23,-11,4,25,-110,46,22,141
2034,24,9,-82,6,18,-242,45,24,135
2035,18,12,34,1,15,-72,51,36,122
2036,9,16,-70,4,10,-123,56,31,155
2037,10,13,-62,3,14,-209,44,25,77
2038,27,15,33,3,8,-72,35,11,114
2039,40,18,-115,1,18,-148,33,26,152
2040,23,20,-72,5,36,-260,54,11,75
2041,16,16,7,4,30,-101,55,26,149
2042,14,32,-123,3,9,-156,44,26,106
2043,16,19,27,5,13,-149,59,11,81
2044,20,17,-37,4,14,-170,58,18,129
2045,14,24,-40,2,3,-105,53,20,106
2046,35,9,-135,5,30,-284,44,20,136

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
