year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,1,0,-296,9,4,-454,45,4,53
1988,2,1,-306,10,4,-533,43,9,50
1989,1,0,-208,10,0,-472,57,10,25
1990,0,0,-205,8,0,-497,48,14,58
1991,0,1,-231,9,1,-514,59,11,21
1992,0,0,-289,9,1,-531,53,15,28
1993,0,1,-257,6,7,-550,53,14,34
1994,4,0,-268,9,0,-567,57,19,106
1995,0,0,-120,8,8,-446,64,10,14
1996,2,0,-245,8,5,-553,63,20,22
1997,2,1,-245,7,0,-562,45,7,35
1998,0,2,-273,6,1,-467,59,6,29
1999,4,0,-192,8,0,-486,53,7,16
2000,6,7,-342,7,0,-579,46,20,50
2001,0,2,-169,7,3,-474,56,22,12
2002,0,1,-283,10,1,-491,54,25,60
2003,2,1,-277,8,1,-517,46,12,49
2004,0,0,-277,8,1,-499,52,14,6
2005,0,0,-353,6,2,-539,49,8,48
2006,6,0,-270,9,0,-499,53,24,23
2007,0,0,-218,8,0,-453,71,14,23
2008,0,0,-295,8,0,-464,51,4,68
2009,0,1,-307,7,0,-536,55,11,23
2010,0,0,-300,10,0,-498,45,9,42
2011,1,0,-236,9,1,-497,62,8,8
2012,0,0,-217,9,0,-495,65,15,5
2013,0,0,-295,10,0,-515,41,6,18
2014,4,2,-336,8,5,-585,42,12,2
2015,3,0,-238,6,10,-500,47,14,14
2016,1,0,-366,9,6,-590,53,13,45
2016
2017,4,0,-295,9,5,-611,38,13,27
2018,3,0,-223,7,9,-505,47,8,26
2019,8,0,-353,9,5,-615,29,3,85
2020,2,0,-285,8,6,-508,49,7,35
2021,5,0,-375,9,1,-678,37,17,81
2022,3,0,-347,6,6,-611,33,5,72
2023,16,0,-325,6,7,-605,28,7,91
2024,5,0,-284,9,3,-638,44,11,26
2025,6,0,-272,7,4,-534,32,1,30
2026,5,0,-386,11,8,-662,34,9,61
2027,2,0,-422,8,7,-667,45,0,19
2028,10,0,-310,9,2,-578,32,6,30
2029,2,0,-405,10,7,-642,41,12,40
2030,7,0,-339,7,2,-613,33,6,62
2031,1,0,-301,9,4,-584,46,3,39
2032,22,0,-391,11,0,-683,26,4,79
2033,3,0,-288,8,4,-561,48,8,48
2034,6,0,-345,8,2,-585,29,10,41
2035,21,0,-311,10,5,-611,31,2,52
2036,9,0,-423,9,13,-581,34,10,43
2037,8,0,-226,7,7,-581,42,17,105
2038,16,1,-419,11,8,-721,27,1,31
2039,7,0,-237,8,0,-544,43,4,155
2040,18,0,-403,9,2,-658,28,6,44
2041,4,0,-213,9,1,-471,51,12,41
2042,3,0,-254,10,8,-537,43,1,102
2043,5,0,-249,11,1,-573,33,5,108
2044,0,0,-248,10,0,-526,51,8,166
2045,0,0,-227,9,22,-530,63,18,76
2046,6,0,-306,8,3,-627,45,9,93
