year,annual-frozen-days
1987,29
1988,42
1989,36
1990,33
1991,30
1992,32
1993,30
1994,23
1995,17
1996,12
1997,6
1998,21
1999,28
2000,50
2001,53
2002,29
2003,41
2004,65
2005,99
2006,68
2007,42
2008,32
2009,30
2010,44
2011,32
2012,48
2013,47
2014,19
2015,37
2016,23
