year,annual-average-temperature
1987,15.7
1988,16.0
1989,16.1
1990,16.3
1991,15.3
1992,15.9
1993,15.7
1994,16.3
1995,15.4
1996,15.3
1997,16.2
1998,15.4
1999,16.0
2000,16.3
2001,16.2
2002,16.0
2003,16.6
2004,16.7
2005,16.3
2006,17.2
2007,17.2
2008,16.9
2009,17.3
2010,15.6
2011,16.2
2012,16.2
2013,15.9
2014,16.5
2015,16.5
2016,16.5

min,12
max,18
steps,7
decimal


