year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1966,16,-651,0
1988,2110,16,-673,0
1989,1994,16,-611,0
1990,2147,14,-722,0
1991,2010,14,-751,0
1992,2022,14,-676,0
1993,1950,14,-723,0
1994,1946,14,-692,0
1995,2034,16,-698,0
1996,1968,16,-703,0
1997,1931,14,-636,0
1998,1942,17,-534,0
1999,2044,16,-757,0
2000,1919,17,-737,0
2001,1896,15,-534,0
2002,2165,16,-590,0
2003,1975,16,-680,0
2004,1837,15,-555,0
2005,1966,17,-592,0
2006,2079,18,-719,0
2007,2083,15,-631,0
2008,2049,14,-727,0
2009,1983,16,-738,0
2010,1941,17,-538,0
2011,1842,15,-641,0
2012,1994,16,-671,0
2013,1905,15,-700,0
2014,2035,15,-670,0
2015,1876,14,-639,0
2016,1968,16,-617,0
2016
2017,2097,16,-432,0
2018,2237,18,-650,0
2019,2120,17,-665,0
2020,2215,17,-722,0
2021,2179,16,-807,0
2022,2274,17,-774,0
2023,2168,16,-781,0
2024,2009,16,-662,0
2025,2198,15,-601,0
2026,2286,18,-588,0
2027,2226,18,-830,0
2028,2296,16,-704,0
2029,2093,16,-562,0
2030,2175,16,-741,0
2031,2266,18,-739,0
2032,2419,16,-775,0
2033,2120,17,-642,0
2034,2176,17,-612,0
2035,2279,17,-626,0
2036,2349,17,-728,0
2037,2206,17,-703,0
2038,2263,18,-657,0
2039,2265,17,-761,0
2040,2035,16,-536,0
2041,2045,16,-533,0
2042,2057,15,-608,0
2043,2117,16,-610,0
2044,2129,16,-632,0
2045,2256,15,-741,0
2046,2140,16,-682,0
