year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,16,0,-174,10,0,-479,57,3,4
1988,20,0,-237,11,0,-544,39,1,0
1989,21,0,-172,9,0,-466,46,1,16
1990,40,0,-265,7,4,-562,37,0,46
1991,24,0,-248,10,0,-585,47,0,34
1992,25,0,-238,7,0,-541,35,2,3
1993,28,0,-225,6,3,-541,49,0,8
1994,21,0,-258,8,2,-601,56,1,61
1995,31,0,-228,10,0,-534,50,4,0
1996,17,0,-224,9,0,-540,46,2,3
1997,22,0,-231,9,0,-533,51,2,51
1998,17,0,-117,8,0,-424,61,4,22
1999,20,0,-263,9,3,-610,43,3,24
2000,16,0,-284,11,1,-628,53,5,66
2001,11,0,-210,8,0,-492,52,1,108
2002,21,0,-176,11,4,-496,43,1,73
2003,22,0,-232,9,0,-553,46,1,53
2004,9,0,-195,9,0,-474,49,0,40
2005,19,0,-171,8,0,-483,57,7,18
2006,18,0,-243,9,3,-544,47,1,8
2007,33,0,-213,8,2,-536,46,2,46
2008,20,0,-237,10,3,-569,42,7,0
2009,25,0,-276,0,0,-559,44,0,9
2010,13,0,-170,11,1,-480,62,2,90
2011,10,0,-231,10,0,-507,51,3,15
2012,12,0,-205,10,0,-497,48,3,31
2013,11,0,-245,12,1,-539,50,1,9
2014,20,0,-258,10,0,-549,33,6,37
2015,15,0,-203,8,1,-512,52,0,15
2016,16,0,-200,7,1,-515,51,0,22
2016
2017,28,0,-275,6,0,-349,26,0,111
2018,33,0,-215,9,0,-521,43,0,18
2019,31,0,-249,10,1,-578,43,0,46
2020,25,0,-237,9,3,-548,31,0,13
2021,43,0,-349,0,1,-696,39,2,34
2022,31,0,-258,9,6,-585,41,0,0
2023,33,0,-328,2,0,-671,40,0,26
2024,20,0,-206,7,0,-551,54,0,45
2025,19,0,-220,8,1,-463,29,0,29
2026,43,0,-211,8,3,-454,34,2,29
2027,21,0,-285,11,11,-587,52,0,0
2028,32,0,-228,10,17,-562,40,1,13
2029,11,0,-274,6,4,-432,37,1,73
2030,28,0,-229,9,4,-581,44,0,62
2031,37,0,-290,8,0,-571,28,1,18
2032,54,0,-307,8,4,-644,31,0,37
2033,20,0,-219,7,5,-538,41,3,23
2034,27,0,-192,7,4,-514,49,0,48
2035,38,0,-246,9,2,-577,33,0,138
2036,48,0,-280,9,7,-623,33,1,3
2037,32,0,-291,0,1,-606,36,0,36
2038,25,0,-165,8,8,-516,53,0,33
2039,33,0,-275,6,12,-615,46,0,38
2040,18,0,-148,8,0,-440,44,0,44
2041,25,0,-174,9,4,-490,44,0,124
2042,33,0,-194,7,0,-512,53,0,36
2043,23,0,-218,7,0,-515,38,1,86
2044,12,0,-259,9,0,-532,40,0,65
2045,29,0,-264,6,3,-598,34,1,14
2046,36,0,-265,8,1,-551,46,2,37
