year,annual-estival-days
1987,52
1988,54
1989,84
1990,70
1991,89
1992,67
1993,54
1994,70
1995,67
1996,54
1997,77
1998,69
1999,79
2000,85
2001,71
2002,60
2003,109
2004,75
2005,82
2006,89
2007,76
2008,65
2009,88
2010,77
2011,90
2012,82
2013,75
2014,75
2015,88
2016,85
