year,annual-hydric-deficit
1987,59
1988,28
1989,-411
1990,-60
1991,-210
1992,222
1993,380
1994,-8
1995,157
1996,36
1997,-181
1998,-147
1999,19
2000,-239
2001,-122
2002,-14
2003,-544
2004,-276
2005,-385
2006,-297
2007,-142
2008,73
2009,-337
2010,-172
2011,-250
2012,-82
2013,36
2014,65
2015,-383
2016,-158
