year,annual-average-temperature
1987,11.1
1988,12.4
1989,12.6
1990,12.3
1991,12.0
1992,12.2
1993,11.8
1994,13.4
1995,12.6
1996,11.7
1997,12.9
1998,12.4
1999,13.0
2000,13.3
2001,12.9
2002,13.2
2003,13.9
2004,12.7
2005,12.6
2006,13.5
2007,12.9
2008,12.6
2009,13.4
2010,12.2
2011,13.7
2012,13.1
2013,12.3
2014,13.9
2015,13.9
2016,13.1

min,10
max,16
steps,7
decimal


