year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,823,653,-56,-263,149,11.0,4080,42,18.5,51
1988,732,714,-210,-333,54,12.5,4630,68,21.4,44
1989,721,653,-157,-261,13,11.5,4218,47,18.1,39
1990,866,687,-37,-258,133,12.1,4438,71,20.2,41
1991,770,762,-278,-292,2,12.0,4432,76,20.6,50
1992,747,682,-149,-266,89,11.3,4152,60,19.5,65
1993,761,762,-267,-352,16,11.3,4156,57,19.9,64
1994,807,674,-87,-289,152,10.7,3980,46,18.7,80
1995,778,742,-249,-311,-1,11.5,4221,47,19.0,51
1996,638,754,-370,-351,-13,11.0,4039,57,19.1,72
1997,994,663,116,-107,145,11.4,4190,54,18.6,52
1998,822,727,-177,-244,50,10.4,3865,38,17.6,66
1999,902,697,-58,-124,61,11.3,4167,50,19.0,58
2000,771,670,-117,-131,-49,11.2,4161,58,18.5,63
2001,878,698,-50,-216,128,11.2,4163,55,19.1,62
2002,738,664,-160,-237,68,11.1,4091,55,19.0,61
2003,776,682,-128,-328,56,11.2,4114,51,17.8,51
2004,884,685,-45,-86,38,12.3,4522,55,18.3,34
2005,627,652,-245,-301,34,10.9,4014,55,19.5,60
2006,753,684,-155,-247,44,11.4,4186,56,19.2,54
2007,530,722,-421,-438,-17,11.7,4311,76,20.4,56
2008,802,685,-96,-346,196,10.8,3997,47,19.1,62
2009,803,684,-117,-176,-47,11.6,4260,61,19.9,59
2010,824,681,-88,-242,96,11.7,4309,56,19.2,42
2011,795,724,-147,-332,125,11.2,4218,75,20.0,69
2012,759,671,-145,-303,67,11.5,4246,52,18.7,46
2013,908,635,48,-89,38,11.5,4244,39,17.6,37
2014,786,682,-114,-206,47,11.3,4148,53,18.1,51
2015,817,661,-66,-170,113,11.6,4239,44,18.5,47
2016,854,667,-24,-131,31,10.9,4074,60,18.7,66
2016
2017,767,753,-202,-419,102,12.6,4611,84,20.7,34
2018,652,707,-281,-480,185,11.9,4374,83,20.3,49
2019,721,723,-226,-337,104,12.2,4459,81,20.4,53
2020,575,757,-415,-531,109,12.9,4704,80,19.9,27
2021,702,822,-393,-521,51,12.6,4608,96,20.7,36
2022,709,709,-230,-255,17,12.4,4549,78,19.5,40
2023,856,811,-233,-299,40,12.8,4743,86,19.9,37
2024,638,824,-451,-487,-5,13.2,4855,94,21.4,37
2025,641,706,-284,-378,80,12.0,4388,73,20.9,54
2026,661,785,-411,-402,28,13.0,4794,86,21.3,44
2027,753,785,-329,-454,109,13.8,5028,95,20.9,33
2028,792,712,-154,-304,26,12.8,4786,79,20.8,35
2029,602,783,-433,-464,37,12.3,4529,85,21.1,54
2030,636,786,-435,-484,86,12.2,4479,79,19.8,54
2031,680,717,-271,-430,107,12.7,4645,92,19.9,40
2032,756,757,-221,-384,71,13.2,4840,99,21.4,43
2033,805,737,-158,-437,162,12.9,4721,92,20.2,35
2034,839,723,-133,-322,143,13.0,4736,75,20.5,45
2035,819,669,-74,-221,79,12.5,4564,73,20.3,34
2036,618,756,-370,-459,76,13.1,4812,92,20.5,31
2037,940,721,-4,-237,231,12.2,4466,73,20.2,47
2038,570,757,-403,-461,59,12.0,4504,101,20.5,67
2039,850,683,-67,-255,130,12.1,4454,66,19.9,46
2040,790,778,-219,-323,66,13.2,4837,105,21.2,42
2041,654,687,-261,-334,6,12.1,4428,55,19.0,32
2042,820,747,-161,-266,64,13.2,4834,84,20.8,41
2043,666,764,-330,-471,91,13.0,4746,98,21.6,27
2044,640,727,-307,-400,75,12.1,4472,83,20.0,56
2045,543,763,-488,-575,80,14.0,5124,96,21.0,32
2046,759,681,-149,-405,225,12.4,4540,55,19.6,28
