year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,0,0,59,8,0,-256,68,9,35
1988,1,0,-130,8,0,-411,34,15,23
1989,0,0,-116,10,0,-429,63,12,45
1990,0,1,-101,8,0,-405,48,15,16
1991,3,0,-108,9,0,-484,64,3,15
1992,1,0,-39,8,1,-333,47,7,71
1993,0,0,-179,9,0,-443,56,4,19
1994,1,1,-172,8,0,-461,55,4,45
1995,0,0,-98,7,0,-355,59,4,117
1996,3,0,-196,6,0,-437,52,2,16
1997,0,2,-257,8,0,-573,41,0,22
1998,1,0,-132,9,1,-440,52,12,69
1999,1,0,-45,8,0,-453,56,2,17
2000,0,0,-105,10,0,-443,52,7,47
2001,1,0,124,9,0,-363,59,14,4
2002,0,0,14,9,0,-426,74,18,27
2003,0,1,97,8,0,-276,60,8,60
2004,4,3,23,8,0,-347,52,17,42
2005,0,0,-248,10,1,-540,39,5,4
2006,3,0,-26,8,0,-458,49,3,42
2007,0,0,-110,7,1,-494,53,3,21
2008,0,0,98,9,0,-346,74,6,93
2009,0,0,-13,8,0,-278,61,17,109
2010,0,0,-119,7,1,-329,64,8,106
2011,1,0,-89,8,0,-394,52,3,62
2012,0,0,-90,9,0,-358,74,6,70
2013,2,0,-68,7,1,-301,49,7,26
2014,3,0,-191,11,0,-464,41,8,57
2015,0,0,-38,7,2,-247,66,17,88
2016,0,0,78,7,0,-294,54,9,14
2016
2017,1,1,-188,9,8,-510,46,1,193
2018,1,0,-177,9,3,-463,46,5,76
2019,2,0,-49,9,0,-336,48,3,135
2020,1,0,-190,8,0,-372,50,3,137
2021,11,0,-200,9,2,-520,37,3,154
2022,0,0,-73,9,1,-347,62,0,238
2023,1,0,-78,8,0,-422,40,0,77
2024,2,0,-225,8,0,-491,39,16,57
2025,10,0,-209,11,0,-600,38,5,39
2026,1,0,13,9,2,-416,50,0,6
2027,13,0,-293,8,2,-597,32,1,79
2028,4,0,-150,11,0,-489,42,6,96
2029,7,0,-181,9,0,-405,38,6,65
2030,6,0,-246,7,2,-477,49,2,106
2031,1,0,-191,8,5,-510,32,10,248
2032,1,0,-165,7,5,-461,34,0,41
2033,0,0,14,9,2,-349,46,2,99
2034,0,0,5,6,0,-307,50,6,99
2035,1,0,-101,9,0,-471,55,1,61
2036,1,0,-172,9,0,-444,57,3,118
2037,0,0,-184,9,2,-479,44,6,71
2038,1,0,11,10,0,-401,57,8,9
2039,4,0,-153,10,3,-481,47,5,109
2040,3,0,-10,7,8,-444,38,0,64
2041,1,0,-163,8,0,-469,49,0,59
2042,8,0,-55,8,0,-340,43,3,85
2043,1,0,-62,7,0,-415,48,0,16
2044,1,3,29,8,1,-329,51,9,12
2045,4,0,-56,9,0,-417,41,0,284
2046,2,0,-244,10,1,-520,44,10,128

min,,,,0,,,0
max,,,,12,,,72
steps,,,,13,,,10
decimals
