year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,1189,699,228,-280,239,11.7,4270,56,18.9,30
1988,1099,777,42,-486,227,12.6,4609,86,20.0,46
1989,979,734,-35,-473,202,11.7,4290,70,19.0,41
1990,1055,754,52,-507,281,12.0,4408,67,19.5,42
1991,1128,817,-27,-552,183,11.8,4307,58,18.2,28
1992,1369,749,357,-347,202,12.6,4607,75,20.1,16
1993,1226,802,89,-549,323,12.2,4470,57,19.2,20
1994,1138,826,-16,-546,193,12.3,4499,72,19.3,26
1995,1240,719,267,-401,266,11.7,4279,60,18.7,31
1996,878,828,-290,-573,82,12.6,4595,79,19.7,22
1997,930,848,-232,-662,236,12.5,4577,67,19.7,15
1998,1062,754,41,-471,225,12.4,4529,76,19.9,21
1999,1311,801,165,-431,177,12.4,4524,74,19.1,23
2000,1251,838,98,-582,179,12.1,4412,67,19.3,30
2001,1430,724,450,-337,382,11.8,4328,66,18.6,33
2002,1395,680,445,-361,358,11.3,4154,42,17.9,27
2003,1204,716,241,-260,233,11.9,4358,70,19.7,23
2004,1308,772,269,-408,278,12.2,4461,68,19.6,37
2005,811,774,-236,-671,101,12.6,4595,82,19.4,23
2006,1283,787,235,-494,304,12.5,4569,94,20.0,31
2007,1085,772,49,-600,314,12.2,4440,82,20.1,33
2008,1755,704,815,-333,592,11.7,4269,71,20.5,16
2009,1322,715,340,-235,298,11.6,4239,50,19.1,26
2010,1187,743,162,-396,146,12.3,4517,79,20.8,23
2011,1443,749,434,-465,462,12.4,4515,75,19.7,18
2012,1273,706,296,-456,335,11.8,4318,66,19.1,26
2013,998,737,-14,-428,268,12.2,4453,62,19.6,23
2014,1425,765,410,-496,591,12.3,4505,71,19.4,32
2015,1161,706,200,-296,346,11.2,4081,59,19.1,55
2016,1238,730,250,-364,76,11.7,4289,64,18.3,29
2016
2017,1261,824,169,-417,422,13.8,5032,98,21.4,10
2018,975,793,-92,-535,175,13.4,4877,104,21.6,14
2019,1340,782,312,-458,301,12.5,4552,83,19.9,18
2020,1054,756,19,-399,211,12.9,4731,84,20.1,7
2021,1383,894,155,-567,267,13.5,4924,98,19.7,8
2022,1228,724,249,-242,182,12.2,4443,71,20.5,21
2023,1400,890,185,-477,191,13.3,4843,100,20.8,6
2024,1140,871,-44,-606,433,12.7,4634,83,20.0,29
2025,1090,810,33,-680,227,12.9,4693,99,20.0,22
2026,1296,843,142,-560,314,13.2,4825,92,21.1,4
2027,1159,922,-65,-707,172,13.8,5030,110,21.3,10
2028,1071,790,21,-508,257,12.7,4679,97,20.7,28
2029,1249,859,38,-492,270,13.8,5045,108,20.4,10
2030,1309,813,174,-553,325,12.5,4571,76,19.6,14
2031,1384,811,333,-409,248,13.1,4802,94,21.3,23
2032,1480,815,406,-561,357,13.3,4867,88,20.3,13
2033,1207,760,178,-415,217,13.1,4781,77,19.7,5
2034,1250,728,252,-367,285,12.2,4454,76,19.4,20
2035,1163,762,135,-457,337,12.6,4595,83,20.2,6
2036,1216,779,167,-479,244,13.0,4774,92,20.7,11
2037,1117,779,78,-535,479,12.7,4637,96,20.7,17
2038,1186,756,177,-504,343,12.6,4594,81,20.9,12
2039,1162,804,107,-505,330,13.2,4822,104,21.6,15
2040,1569,825,475,-439,267,13.9,5087,108,22.1,3
2041,1315,764,323,-530,522,12.6,4581,71,19.4,13
2042,1398,797,329,-441,213,14.2,5174,116,22.0,8
2043,1534,757,527,-443,617,12.5,4551,77,19.0,6
2044,1008,754,-1,-462,106,12.2,4469,83,20.6,35
2045,1299,763,279,-138,131,12.8,4660,92,19.7,18
2046,991,793,-64,-567,305,12.8,4658,95,21.3,27

min,0,650,,,,10,3600,20,17
max,2400,1150,,,,17,6300,180,27
steps,9,11,,,,8,10,9,11
decimals
