year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1557,11,-280,1
1988,2000,14,-486,0
1989,1648,11,-473,1
1990,1824,11,-507,2
1991,1559,10,-552,0
1992,1877,14,-347,3
1993,1739,13,-549,0
1994,1781,13,-546,1
1995,1631,11,-401,3
1996,1909,13,-573,1
1997,1872,12,-662,0
1998,1810,11,-471,1
1999,1678,10,-431,8
2000,1777,11,-582,2
2001,1722,10,-337,0
2002,1402,11,-361,0
2003,1716,13,-260,2
2004,1880,13,-408,1
2005,1839,12,-671,3
2006,1907,12,-494,1
2007,1850,12,-600,0
2008,1680,14,-333,0
2009,1607,12,-235,2
2010,1736,13,-396,4
2011,1793,13,-465,1
2012,1496,11,-456,2
2013,1810,13,-428,0
2014,1887,12,-496,2
2015,1613,11,-296,0
2016,1690,10,-364,2
2016
2017,2154,12,-417,0
2018,2102,16,-535,0
2019,1925,12,-458,0
2020,1822,13,-399,2
2021,2086,10,-567,0
2022,1753,13,-242,8
2023,2108,15,-477,0
2024,2019,12,-606,0
2025,2088,13,-680,0
2026,1968,14,-560,0
2027,2286,14,-707,0
2028,2062,11,-508,0
2029,2071,12,-492,2
2030,1818,14,-553,0
2031,2192,13,-409,0
2032,2073,12,-561,0
2033,1863,12,-415,1
2034,1790,11,-367,3
2035,1800,13,-457,0
2036,1906,13,-479,0
2037,1948,14,-535,1
2038,1867,12,-504,0
2039,2130,13,-505,0
2040,2257,13,-439,0
2041,1870,9,-530,1
2042,2222,16,-441,0
2043,1767,12,-443,0
2044,1828,14,-462,1
2045,1966,13,-138,0
2046,2064,14,-567,0

min,1500,6
max,3000,20
steps,11,8
decimals
