year,annual-hydric-deficit
1987,353
1988,680
1989,-46
1990,-313
1991,797
1992,469
1993,74
1994,769
1995,268
1996,810
1997,738
1998,13
1999,193
2000,449
2001,462
2002,577
2003,380
2004,-144
2005,-368
2006,367
2007,-436
2008,-294
2009,-19
2010,13
2011,-325
2012,-391
2013,-48
2014,1011
2015,-28
2016,62
