year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,723,457,72,-96,127,9.8,3593,6,15.3,43
1988,689,470,14,-89,57,9.8,3590,4,15.9,52
1989,607,463,-51,-202,79,10.0,3706,6,16.2,44
1990,735,480,68,-84,24,9.8,3628,16,16.9,63
1991,691,562,-120,-240,51,9.5,3508,8,16.1,51
1992,542,476,-124,-267,124,10.5,3854,10,17.5,37
1993,668,655,-351,-305,-15,10.2,3739,0,15.8,24
1994,623,604,-268,-293,-14,10.2,3738,3,15.7,37
1995,709,456,72,-82,116,10.3,3795,14,17.1,33
1996,686,645,-273,-296,61,9.9,3624,9,15.4,32
1997,609,651,-351,-374,-18,10.1,3684,5,15.6,35
1998,640,467,-8,-153,113,9.8,3600,4,15.8,48
1999,683,676,-316,-348,-37,10.4,3825,16,16.5,22
2000,691,602,-190,-292,53,9.9,3642,16,16.4,37
2001,789,455,152,-96,137,10.0,3662,8,16.5,38
2002,729,482,61,-149,144,9.8,3600,4,16.1,46
2003,654,455,1,-122,36,9.4,3503,2,15.3,51
2004,621,506,-86,-224,35,10.4,3835,9,16.9,41
2005,537,481,-143,-209,50,10.5,3842,3,15.3,38
2006,749,433,122,-64,125,9.7,3552,6,15.3,32
2007,522,508,-173,-326,75,9.9,3609,6,16.5,50
2008,654,481,-12,-115,63,9.3,3485,9,16.5,54
2009,656,468,-4,-133,117,9.6,3536,4,15.9,51
2010,661,481,-14,-156,49,9.6,3539,3,15.7,50
2011,609,487,-77,-191,26,10.4,3811,1,15.5,34
2012,555,479,-131,-266,47,10.1,3715,8,16.6,45
2013,708,465,39,-45,43,10.2,3724,7,15.8,45
2014,644,467,-8,-136,86,9.4,3476,5,15.8,46
2015,573,474,-88,-277,117,9.8,3606,7,16.2,51
2016,715,466,58,-114,81,10.2,3761,8,16.4,40
2016
2017,620,472,-54,-206,139,10.7,3922,6,16.5,21
2018,623,474,-49,-211,66,10.5,3857,8,16.7,22
2019,567,484,-124,-207,-4,11.1,4050,2,16.2,22
2020,691,464,32,-149,62,11.1,4061,5,17.3,24
2021,707,582,-141,-262,76,10.4,3792,3,15.6,18
2022,837,465,169,-139,234,11.0,4017,11,17.2,35
2023,659,668,-357,-412,49,11.3,4142,4,16.9,11
2024,810,631,-90,-306,137,10.5,3863,11,17.3,26
2025,661,481,-11,-198,130,10.7,3907,8,17.0,33
2026,732,684,-276,-337,19,10.6,3886,18,16.5,34
2027,744,653,-217,-301,61,10.9,3974,10,17.2,29
2028,720,467,60,-191,148,11.0,4029,8,16.4,22
2029,655,675,-360,-399,5,10.9,3991,11,17.4,31
2030,737,601,-155,-267,55,10.7,3940,2,16.1,30
2031,641,482,-30,-208,108,11.1,4063,11,17.1,20
2032,682,482,5,-113,117,11.0,4040,5,15.7,18
2033,689,477,20,-229,135,10.9,3984,5,16.9,30
2034,855,511,130,-180,161,11.4,4180,6,16.4,14
2035,665,466,-1,-240,178,10.5,3823,5,16.2,20
2036,722,465,69,-105,89,10.3,3780,5,16.3,26
2037,731,476,55,-199,144,10.8,3986,6,17.1,35
2038,779,469,120,-160,241,10.4,3803,7,16.3,34
2039,730,501,37,-167,163,11.2,4097,13,17.5,36
2040,557,480,-120,-285,78,10.7,3907,14,16.6,12
2041,658,451,10,-136,77,10.5,3844,3,16.0,26
2042,572,513,-144,-277,94,11.4,4147,14,16.6,11
2043,702,484,18,-234,145,10.9,3966,12,16.9,36
2044,708,465,49,-194,134,10.8,3953,0,15.5,16
2045,690,467,30,-122,83,10.1,3702,3,15.6,31
2046,755,468,99,-153,139,11.1,4057,6,17.5,29

min,500,350,,,,7,3000,,12
max,1000,850,,,,13,5000,,20
steps,11,11,,,,7,11,,5
decimal
