year,annual-average-temperature
1987,9.7
1988,10.7
1989,11.3
1990,11.4
1991,10.1
1992,10.9
1993,10.4
1994,11.3
1995,11.3
1996,9.6
1997,11.1
1998,11.0
1999,11.6
2000,11.3
2001,11.2
2002,11.4
2003,11.3
2004,11.2
2005,11.4
2006,11.6
2007,11.5
2008,11.2
2009,11.1
2010,9.8
2011,11.8
2012,10.8
2013,10.1
2014,12.2
2015,11.6
2016,11.2
