year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1000,12,-96,0
1988,956,12,-89,7
1989,1093,11,-202,2
1990,1178,13,-84,3
1991,1086,11,-240,1
1992,1258,12,-267,3
1993,992,10,-305,2
1994,1016,12,-293,2
1995,1133,13,-82,1
1996,1017,9,-296,1
1997,1094,11,-374,0
1998,1114,10,-153,1
1999,1105,11,-348,6
2000,1052,11,-292,1
2001,1101,12,-96,5
2002,1102,11,-149,2
2003,863,11,-122,6
2004,1276,12,-224,3
2005,1122,10,-209,0
2006,783,11,-64,6
2007,1200,12,-326,2
2008,1060,11,-115,0
2009,1022,11,-133,4
2010,1015,12,-156,4
2011,1057,11,-191,0
2012,1005,12,-266,6
2013,959,12,-45,7
2014,967,12,-136,5
2015,1033,11,-277,7
2016,1093,13,-114,3
2016
2017,1028,11,-206,1
2018,1151,12,-211,0
2019,1169,11,-207,0
2020,1185,13,-149,1
2021,1034,10,-262,0
2022,1240,13,-139,1
2023,1150,14,-412,0
2024,1092,12,-306,0
2025,1197,11,-198,0
2026,1212,11,-337,2
2027,1242,12,-301,0
2028,1163,12,-191,3
2029,1258,12,-399,0
2030,1177,12,-267,0
2031,1312,12,-208,2
2032,1150,12,-113,0
2033,1213,14,-229,2
2034,1263,11,-180,0
2035,1013,11,-240,1
2036,1182,12,-105,0
2037,1178,14,-199,2
2038,1117,11,-160,0
2039,1431,13,-167,0
2040,1061,11,-285,1
2041,1051,12,-136,2
2042,1288,11,-277,0
2043,1194,14,-234,4
2044,987,11,-194,2
2045,1034,10,-122,0
2046,1224,13,-153,4

min,700,6
max,2200,16
steps,7,11
decimal
