year,annual-frozen-days
1987,55
1988,11
1989,21
1990,15
1991,37
1992,22
1993,32
1994,10
1995,22
1996,51
1997,24
1998,21
1999,13
2000,14
2001,16
2002,14
2003,26
2004,11
2005,22
2006,28
2007,12
2008,16
2009,32
2010,51
2011,10
2012,20
2013,40
2014,2
2015,9
2016,14
