year,annual-average-temperature
1987,3.8
1988,6.1
1989,7.5
1990,7.3
1991,6.7
1992,6.7
1993,5.6
1994,5.8
1995,6.6
1996,5.0
1997,6.1
1998,6.0
1999,7.0
2000,7.4
2001,6.8
2002,6.9
2003,6.2
2004,6.2
2005,6.1
2006,6.7
2007,7.2
2008,7.7
2009,6.3
2010,5.8
2011,7.2
2012,6.1
2013,6.8
2014,7.3
2015,7.8
2016,6.9
