year,annual-estival-days
1987,7
1988,25
1989,21
1990,7
1991,20
1992,39
1993,11
1994,29
1995,30
1996,28
1997,39
1998,12
1999,42
2000,8
2001,28
2002,47
2003,21
2004,19
2005,22
2006,25
2007,39
2008,24
2009,14
2010,49
2011,37
2012,18
2013,43
2014,38
2015,24
2016,30
