year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-EMU,label C2-EMU,label C3-EMU,label C12-EMU,label M1,label M2,label M8-EMU,label Co2,label Co3-EMU
1987,9,0,-151,5,0,-187,38,58,93
1988,4,3,-78,4,0,-189,50,57,35
1989,7,0,-129,3,0,-134,39,32,53
1990,11,0,-134,2,1,-125,30,65,87
1991,17,0,-177,3,0,-192,40,32,113
1992,12,0,-87,3,1,-177,33,43,66
1993,6,1,-57,2,0,-168,51,48,23
1994,14,8,-116,3,0,-214,20,26,76
1995,28,0,-17,4,0,-105,29,47,86
1996,16,3,-159,3,0,-233,38,51,105
1997,20,0,-190,2,3,-241,26,43,96
1998,12,0,-140,3,0,-213,37,46,105
1999,26,0,-228,1,0,-283,22,40,57
2000,26,2,-186,6,0,-285,23,49,60
2001,10,0,-94,2,0,-96,33,50,103
2002,21,0,-73,2,2,-130,35,36,49
2003,8,0,-92,4,1,-165,38,33,46
2004,21,4,-141,3,0,-258,35,51,47
2005,11,0,-180,3,2,-257,32,43,84
2006,11,0,-117,3,0,-136,40,56,72
2007,30,0,-105,2,2,-62,27,42,170
2008,15,0,-81,3,0,-143,33,47,67
2009,23,0,-144,5,1,-301,32,41,21
2010,7,0,-123,1,1,-76,41,42,137
2011,8,0,-37,4,0,-153,41,60,55
2012,9,0,-126,1,1,-179,36,58,95
2013,13,2,-103,1,0,-243,36,35,51
2014,13,1,-49,0,0,-110,42,63,103
2015,13,0,-126,3,1,-100,33,38,98
2016,15,0,-90,3,1,-189,27,45,82
2016
2017,9,0,-105,3,1,-160,38,50,87
2018,15,1,-121,1,0,-114,32,43,98
2019,12,0,-185,2,3,-169,27,44,95
2020,28,0,-183,5,3,-229,18,36,41
2021,18,0,-188,3,1,-237,48,46,97
2022,14,0,-115,3,0,-242,30,54,71
2023,22,0,-151,1,1,-284,29,33,107
2024,29,0,-198,4,3,-304,31,46,97
2025,28,0,-155,7,3,-215,23,50,51
2026,10,0,-246,4,0,-305,30,67,105
2027,31,0,-308,2,1,-372,16,45,60
2028,7,0,-136,1,0,-134,35,48,123
2029,35,0,-278,5,5,-313,9,20,74
2030,21,1,-200,2,2,-262,28,42,57
2031,17,0,-155,7,0,-110,27,44,92
2032,12,2,-93,3,1,-149,36,28,55
2033,18,0,-177,5,0,-198,28,37,62
2034,20,0,-168,3,0,-197,31,31,59
2035,20,0,-112,5,0,-158,17,40,52
2036,17,0,-141,3,0,-254,40,49,67
2037,14,0,-104,5,0,-187,33,57,54
2038,9,0,-105,3,1,-145,33,41,55
2039,5,0,-133,3,0,-142,37,48,93
2040,12,6,-135,4,0,-171,36,44,78
2041,22,4,-147,3,0,-235,22,59,63
2042,22,0,-115,3,0,-228,38,35,67
2043,16,0,-171,3,0,-169,29,39,91
2044,12,1,-153,3,0,-126,40,41,108
2045,20,0,-137,3,0,-211,32,48,79
2046,10,0,-91,3,0,-48,44,48,154
