year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,569,811,-613,-518,16,13.8,5050,67,20.5,16
1988,599,836,-591,-606,15,14.0,5115,86,20.7,13
1989,689,842,-493,-664,90,13.9,5091,66,20.7,15
1990,473,855,-725,-735,0,14.1,5177,66,20.4,9
1991,818,958,-580,-677,102,14.5,5303,101,21.8,1
1992,550,833,-667,-670,50,14.6,5340,92,21.3,6
1993,681,962,-731,-831,233,15.0,5493,87,23.0,2
1994,546,978,-850,-843,-4,14.1,5149,83,21.5,9
1995,539,858,-655,-684,10,14.1,5157,89,22.1,12
1996,657,939,-711,-707,-23,14.8,5400,80,21.4,2
1997,845,970,-527,-601,-25,14.7,5378,87,21.1,4
1998,575,855,-650,-623,2,15.0,5508,85,21.3,8
1999,923,892,-387,-608,234,14.2,5166,74,20.8,14
2000,445,947,-929,-779,-28,14.1,5138,80,22.0,21
2001,460,818,-713,-585,-71,14.3,5231,65,21.5,5
2002,572,900,-687,-652,-32,14.7,5368,91,21.6,3
2003,504,881,-731,-729,56,14.4,5274,79,21.2,6
2004,848,840,-338,-520,111,13.9,5060,78,21.3,6
2005,729,864,-491,-672,29,14.8,5394,79,21.8,9
2006,547,889,-696,-754,43,14.4,5269,90,21.9,11
2007,653,864,-569,-606,-22,14.6,5340,82,21.7,3
2008,711,863,-503,-628,227,14.8,5385,74,21.6,7
2009,605,866,-594,-673,-4,13.9,5069,80,21.7,10
2010,727,852,-472,-715,167,14.7,5368,81,21.3,2
2011,522,843,-682,-608,39,14.4,5267,69,21.3,4
2012,544,893,-699,-689,-95,14.5,5274,68,21.4,13
2013,669,862,-537,-724,226,14.2,5199,77,21.9,6
2014,656,865,-544,-592,115,14.2,5189,87,21.7,14
2015,636,891,-633,-592,45,15.1,5523,81,22.2,2
2016,694,885,-524,-691,128,14.4,5256,86,21.7,12
2016
2017,699,922,-562,-684,134,15.2,5536,100,23.4,8
2018,725,933,-581,-614,43,15.9,5805,103,23.4,2
2019,552,910,-720,-806,48,15.2,5555,105,22.6,4
2020,763,927,-542,-639,53,15.7,5753,104,22.5,2
2021,457,1011,-1007,-786,-72,15.5,5648,95,22.4,0
2022,401,839,-800,-650,-70,14.5,5287,75,21.7,3
2023,781,951,-572,-760,125,15.5,5659,98,23.1,3
2024,664,992,-760,-611,-51,15.0,5505,86,22.7,11
2025,565,926,-718,-699,64,15.5,5642,110,24.1,2
2026,668,997,-720,-750,-32,14.8,5407,91,22.8,13
2027,869,1023,-555,-836,64,15.7,5721,104,23.3,2
2028,588,924,-696,-644,44,15.5,5675,117,22.7,1
2029,638,1021,-810,-760,8,16.1,5869,104,24.0,2
2030,611,1021,-872,-684,-111,16.0,5842,107,23.2,1
2031,832,918,-453,-705,102,16.1,5874,122,23.7,2
2032,589,894,-664,-676,-11,15.8,5767,107,22.7,0
2033,453,934,-830,-876,31,15.0,5470,87,22.1,5
2034,554,924,-749,-673,62,15.6,5682,91,23.5,3
2035,361,910,-897,-804,37,15.1,5520,106,23.4,3
2036,555,907,-708,-580,-37,15.4,5621,100,22.1,3
2037,455,955,-871,-888,-66,15.9,5809,110,23.5,5
2038,604,924,-692,-669,22,16.1,5884,115,23.0,4
2039,527,911,-764,-757,64,15.4,5636,108,23.3,4
2040,698,918,-575,-757,124,15.2,5569,94,22.7,1
2041,681,932,-617,-671,56,15.9,5817,116,23.1,7
2042,679,921,-608,-716,115,15.7,5713,103,23.2,6
2043,580,898,-677,-753,160,15.3,5570,94,23.0,1
2044,541,954,-770,-784,32,16.0,5871,118,22.8,4
2045,515,904,-749,-813,96,15.2,5541,93,22.9,6
2046,642,853,-576,-516,-7,15.2,5564,89,22.3,0
