year,annual-hydric-deficit
1987,362
1988,573
1989,289
1990,547
1991,256
1992,290
1993,370
1994,61
1995,-40
1996,-57
1997,233
1998,607
1999,606
2000,678
2001,241
2002,686
2003,257
2004,611
2005,518
2006,517
2007,788
2008,629
2009,610
2010,454
2011,636
2012,450
2013,411
2014,505
2015,726
2016,482
