year,annual-average-temperature
1987,8.7
1988,9.1
1989,9.4
1990,9.5
1991,9.0
1992,9.0
1993,8.9
1994,9.2
1995,9.8
1996,9.0
1997,10.0
1998,9.6
1999,9.7
2000,9.4
2001,9.3
2002,9.7
2003,9.9
2004,9.6
2005,9.9
2006,9.9
2007,10.0
2008,9.3
2009,9.3
2010,8.1
2011,9.6
2012,9.1
2013,9.2
2014,9.8
2015,8.9
2016,9.5
