year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,0,0,64,2,0,87,86,9,253
1988,1,0,-16,2,0,1,76,14,251
1989,0,0,17,1,0,-24,87,16,193
1990,0,0,52,0,0,75,86,13,241
1991,0,1,17,0,0,14,91,4,236
1992,0,0,31,2,0,33,81,12,367
1993,0,0,39,1,0,-9,86,12,234
1994,0,1,-52,1,0,0,90,7,289
1995,0,0,96,2,0,204,87,6,275
1996,0,0,48,2,0,-15,84,10,173
1997,1,0,-46,0,0,-39,83,18,196
1998,1,1,11,2,0,27,82,6,312
1999,1,0,-8,1,0,-68,90,9,218
2000,0,4,-17,2,0,-38,89,3,276
2001,1,0,53,3,0,141,85,8,248
2002,2,1,60,0,0,81,81,7,195
2003,0,2,83,3,0,96,87,5,256
2004,0,3,41,2,0,105,87,2,253
2005,0,0,78,1,0,86,84,4,259
2006,0,0,-30,2,0,-15,88,15,238
2007,0,0,18,0,0,66,84,11,276
2008,0,0,-26,3,0,-39,84,9,242
2009,0,1,112,1,0,159,89,5,223
2010,0,1,34,0,0,132,82,16,261
2011,1,0,47,1,0,86,85,11,207
2012,0,1,120,0,0,129,86,6,161
2013,2,1,49,1,0,117,84,13,288
2014,1,0,64,2,0,47,87,12,203
2015,0,0,56,0,0,119,84,0,280
2016,1,1,37,1,0,12,86,8,156
2016
2017,0,0,24,2,0,112,81,2,287
2018,1,0,14,2,0,84,85,2,255
2019,2,0,-28,1,0,-14,79,3,213
2020,1,0,17,1,0,104,81,0,290
2021,1,0,-94,0,0,-82,77,1,232
2022,2,0,54,1,0,60,87,7,316
2023,0,0,-34,2,0,-97,90,1,184
2024,0,0,6,2,0,-67,82,3,197
2025,0,0,42,0,0,84,85,3,196
2026,0,0,-36,3,0,-79,87,2,179
2027,0,0,40,0,0,46,89,1,286
2028,1,0,17,0,0,31,86,5,194
2029,0,0,-5,2,0,-115,83,3,225
2030,1,0,-13,0,0,-4,79,0,289
2031,0,2,7,5,0,29,83,5,338
2032,1,1,18,0,0,48,77,1,229
2033,0,0,15,1,0,135,81,3,241
2034,0,0,32,2,0,-1,83,5,200
2035,2,0,45,4,0,62,87,7,255
2036,0,1,-6,2,0,46,81,0,260
2037,2,0,28,0,0,19,78,2,222
2038,2,0,36,0,0,182,89,1,337
2039,0,1,26,1,0,120,87,4,257
2040,2,1,57,0,0,53,84,15,210
2041,2,0,126,1,0,128,86,3,215
2042,0,0,57,1,0,86,80,0,287
2043,0,0,52,2,0,126,85,1,213
2044,0,0,29,0,0,30,82,1,190
2045,1,0,8,2,0,20,83,3,271
2046,0,0,-76,2,0,-18,87,14,228
