year,annual-estival-days
1987,23
1988,17
1989,47
1990,39
1991,43
1992,38
1993,27
1994,42
1995,48
1996,26
1997,40
1998,24
1999,39
2000,27
2001,36
2002,19
2003,55
2004,33
2005,40
2006,44
2007,23
2008,22
2009,35
2010,35
2011,36
2012,29
2013,40
2014,30
2015,45
2016,42
