year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,901,600,106,-82,100,10.3,3814,44,17.0,63
1988,926,638,87,-123,76,10.6,3882,45,18.3,60
1989,1140,583,378,53,131,9.6,3562,32,17.0,78
1990,832,557,78,-160,193,9.6,3585,20,15.6,66
1991,867,730,-113,-386,125,10.3,3860,66,19.0,70
1992,1078,620,265,-46,226,9.0,3518,48,18.5,105
1993,1120,745,122,-140,91,10.2,3884,46,18.7,81
1994,1042,707,58,-141,90,9.8,3652,34,15.5,71
1995,1120,590,334,-38,219,9.2,3533,41,17.5,97
1996,949,642,63,-178,104,9.2,3478,20,16.5,84
1997,1195,678,261,23,178,10.3,3839,37,18.4,63
1998,1201,574,425,-21,270,10.4,3864,50,17.3,51
1999,944,740,-61,-263,163,10.0,3740,41,18.8,79
2000,1161,717,227,-175,124,9.2,3563,46,17.2,104
2001,859,598,64,-165,79,9.7,3697,30,17.7,82
2002,1030,609,220,-55,180,9.6,3719,41,16.8,90
2003,1188,584,409,5,206,10.6,3923,41,17.8,61
2004,1055,605,252,-80,205,9.6,3708,42,17.6,100
2005,1004,637,176,-100,149,9.9,3754,43,17.0,77
2006,1223,539,496,126,253,9.3,3433,31,16.1,85
2007,1026,607,224,-21,81,10.2,3847,35,17.0,79
2008,1119,611,314,39,143,10.9,4039,47,18.5,66
2009,1036,603,247,-110,161,10.0,3775,41,17.7,79
2010,941,622,127,-253,158,9.9,3731,33,17.5,82
2011,1189,619,390,-197,322,9.9,3713,47,17.8,83
2012,1255,581,482,46,243,10.2,3806,35,17.4,72
2013,927,582,165,-45,98,9.8,3655,51,18.8,80
2014,1013,595,224,-86,137,9.5,3680,33,17.4,82
2015,1113,620,310,-64,241,10.2,3858,43,17.7,75
2016,1234,611,447,-91,290,9.7,3685,36,17.6,74
2016
2017,895,671,33,-289,145,11.5,4235,75,20.3,57
2018,945,678,72,-343,280,11.5,4248,77,18.4,53
2019,742,686,-133,-437,266,11.9,4405,81,19.6,47
2020,1243,613,429,-153,392,11.1,4092,55,18.8,52
2021,1168,748,194,-302,283,10.6,3922,63,19.0,56
2022,849,646,19,-275,217,11.3,4136,77,19.9,57
2023,916,740,-104,-415,219,11.0,4094,50,18.5,53
2024,902,721,-88,-299,108,11.3,4158,52,18.9,45
2025,799,692,-91,-392,114,12.0,4410,84,21.5,56
2026,875,825,-196,-490,208,11.6,4334,99,20.7,67
2027,935,707,-20,-312,203,11.3,4145,53,17.8,44
2028,993,570,235,-100,165,10.6,3948,44,18.3,66
2029,974,786,-107,-388,125,11.8,4314,62,20.3,42
2030,956,749,-52,-218,53,11.1,4125,68,19.3,79
2031,909,654,67,-334,270,11.7,4282,69,19.0,48
2032,959,660,106,-377,312,11.3,4231,68,20.3,67
2033,861,645,33,-299,154,11.0,4060,60,19.3,66
2034,824,648,-17,-217,147,11.0,4101,68,20.0,65
2035,990,666,113,-163,151,12.0,4378,72,18.9,47
2036,1094,663,251,-277,355,11.2,4137,67,17.4,55
2037,1028,624,211,-198,278,11.7,4294,57,19.0,40
2038,1186,633,368,-87,252,10.5,3883,50,18.1,65
2039,952,636,125,-263,335,11.2,4129,64,19.9,60
2040,854,649,6,-323,163,11.8,4335,75,20.5,52
2041,1014,635,184,-224,305,11.2,4130,62,18.4,69
2042,950,681,63,-216,157,12.3,4543,86,20.4,60
2043,935,635,100,-188,136,10.7,3948,63,18.5,73
2044,793,638,-58,-385,235,10.9,4010,51,18.9,68
2045,978,624,146,-154,101,11.3,4159,56,19.1,46
2046,1096,634,271,-177,219,11.0,4064,64,19.9,64
