year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1430,9,-82,7
1988,1671,9,-123,1
1989,1386,9,53,1
1990,1229,10,-160,7
1991,1723,10,-386,4
1992,1521,9,-46,7
1993,1646,10,-140,11
1994,1377,8,-141,2
1995,1393,9,-38,10
1996,1355,10,-178,1
1997,1469,13,23,9
1998,1415,10,-21,5
1999,1643,12,-263,1
2000,1653,10,-175,1
2001,1534,11,-165,2
2002,1518,9,-55,5
2003,1536,9,5,0
2004,1624,9,-80,3
2005,1609,9,-100,0
2006,1210,8,126,9
2007,1569,10,-21,0
2008,1649,10,39,0
2009,1553,10,-110,0
2010,1530,10,-253,2
2011,1588,9,-197,0
2012,1483,8,46,5
2013,1472,11,-45,5
2014,1450,9,-86,3
2015,1640,10,-64,3
2016,1457,9,-91,2
2016
2017,1913,10,-289,4
2018,1887,9,-343,1
2019,2032,12,-437,1
2020,1698,11,-153,4
2021,1706,11,-302,2
2022,1913,12,-275,4
2023,1739,10,-415,1
2024,1657,10,-299,1
2025,2020,12,-392,4
2026,2133,11,-490,5
2027,1743,11,-312,1
2028,1543,12,-100,5
2029,1886,11,-388,0
2030,1877,11,-218,4
2031,1823,9,-334,3
2032,1940,11,-377,4
2033,1785,11,-299,5
2034,1840,12,-217,1
2035,1897,10,-163,3
2036,1845,9,-277,1
2037,1755,11,-198,2
2038,1624,10,-87,0
2039,1748,12,-263,10
2040,1764,12,-323,10
2041,1669,10,-224,13
2042,2097,12,-216,5
2043,1657,11,-188,4
2044,1625,11,-385,7
2045,1628,11,-154,2
2046,1761,11,-177,3
