year,annual-average-temperature
1987,9.9
1988,10.2
1989,10.9
1990,10.7
1991,10.2
1992,10.3
1993,10.2
1994,10.4
1995,11.2
1996,10.2
1997,11.3
1998,11.0
1999,11.1
2000,10.6
2001,10.8
2002,10.9
2003,10.9
2004,10.9
2005,11.0
2006,11.0
2007,11.3
2008,10.5
2009,10.3
2010,9.7
2011,10.6
2012,10.5
2013,10.5
2014,11.1
2015,10.6
2016,10.7
